proteinID,LFQ.intensity.T1,LFQ.intensity.T2,LFQ.intensity.T3,LFQ.intensity.U1,LFQ.intensity.U2,LFQ.intensity.U3,impute_LFQ.intensity.T1,impute_LFQ.intensity.T2,impute_LFQ.intensity.T3,impute_LFQ.intensity.U1,impute_LFQ.intensity.U2,impute_LFQ.intensity.U3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
Q62425,24.084076517689077,24.181317284407744,24.12526147477221,24.739541656801887,24.620140607293195,24.299428838130257,24.084076517689077,24.181317284407744,24.12526147477221,24.739541656801887,24.620140607293195,24.299428838130257,0.03464246033960386,1.4603912715631981,-0.42281860845210417,-3.1461378190967344,0.03464246033960386,0,Ndufa4
Q62426,27.508997397359924,27.388703163642212,27.428861577986964,27.159040115683457,27.138582889501706,27.135454882225204,27.508997397359924,27.388703163642212,27.428861577986964,27.159040115683457,27.138582889501706,27.135454882225204,0.0011804822986209063,2.9279405207994857,0.29782808385957793,8.244478688752054,0.0011804822986209063,2,Cstb
Q62432,24.947128580886226,24.99950838983325,25.001313693123205,24.908436235344247,25.09458417550747,25.116919774376093,24.947128580886226,24.99950838983325,25.001313693123205,24.908436235344247,25.09458417550747,25.116919774376093,0.4493156976572706,0.3474484082780166,-0.05732984046171197,-0.8377370148941096,0.4493156976572706,16,Smad2
Q62446,26.123111480739265,25.98054579455022,26.10533563706088,26.291792362393082,26.31058296741413,26.234910963811505,26.123111480739265,25.98054579455022,26.10533563706088,26.291792362393082,26.31058296741413,26.234910963811505,0.014096596091298458,1.8508857438860535,-0.20943112708945222,-4.16425005244591,0.014096596091298458,1,Fkbp3
Q62448,23.716386602621245,23.81587342838259,23.782867869465466,23.558358115699985,23.70798844143485,23.55250681371046,23.716386602621245,23.81587342838259,23.782867869465466,23.558358115699985,23.70798844143485,23.55250681371046,0.04789905253673819,1.3196730770266891,0.16542484320800455,2.81854166108735,0.04789905253673819,9,Eif4g2
Q62465,25.785963247077273,25.90030447200376,25.937462546128565,25.971540396592516,25.892172947011776,25.758854104542856,25.785963247077273,25.90030447200376,25.937462546128565,25.971540396592516,25.892172947011776,25.758854104542856,0.9962245202911142,0.0016427730874026686,3.876056874858591e-4,0.005033999521534138,0.9962245202911142,4,Vat1
Q62523,24.216526813712726,24.159617617208635,24.321823525646042,23.800354091879527,23.824930780088046,23.873426088327616,24.216526813712726,24.159617617208635,24.321823525646042,23.800354091879527,23.824930780088046,23.873426088327616,0.0015556626063844697,2.808084587342405,0.39975233209073835,7.667083110960973,0.0015556626063844697,23,Zyx
Q63810,NA,24.22831962518837,23.90554712973384,24.065707348713424,23.82619234378674,23.752768547380626,19.3369852484688,24.22831962518837,23.90554712973384,24.065707348713424,23.82619234378674,23.752768547380626,0.4288843571823492,0.3676597936146873,-1.3912720788299247,-0.879314320468634,0.4288843571823492,2,Ppp3r1
Q63829,23.61481586576875,23.536825832263176,23.45098466661752,23.92533349289274,23.830454084502396,23.79322623527886,23.61481586576875,23.536825832263176,23.45098466661752,23.92533349289274,23.830454084502396,23.79322623527886,0.00685025015192869,2.164293569001204,-0.31546248267484955,-5.127526407011934,0.00685025015192869,5,Commd3
Q63844,24.26742337025446,24.337628979047942,24.301523546233547,24.455883039546325,24.558883570689222,24.480436704920788,24.26742337025446,24.337628979047942,24.301523546233547,24.455883039546325,24.558883570689222,24.480436704920788,0.006127760102616665,2.212698245358022,-0.19620913987346,-5.290175039740461,0.006127760102616665,6,Mapk3
Q63850,23.40353635698569,23.27284275301635,23.326219895233155,23.50857434621699,23.291651865237505,23.52563932617571,23.40353635698569,23.27284275301635,23.326219895233155,23.50857434621699,23.291651865237505,23.52563932617571,0.27043831540585844,0.5679317780022212,-0.1077555107983379,-1.2778008014838826,0.27043831540585844,2,Nup62
Q63918,25.84806909924365,25.81748453280712,26.00107741286376,25.72754326353084,25.77936508765172,25.89642923357002,25.84806909924365,25.81748453280712,26.00107741286376,25.72754326353084,25.77936508765172,25.89642923357002,0.3104222273277166,0.5080471892818752,0.08776448672064774,1.160405135658413,0.3104222273277166,1,Cavin2
Q63932,23.501302682430754,23.46575470841427,23.18925812060597,23.41596453182684,23.357833324026274,23.580494128777296,23.501302682430754,23.46575470841427,23.18925812060597,23.41596453182684,23.357833324026274,23.580494128777296,0.6088886762056294,0.21546210265288257,-0.06599215772646971,-0.5543223380693332,0.6088886762056294,5,Map2k2
Q64010,21.88016941681753,21.907162073342548,21.81909384006576,21.667480611517256,22.15783046351538,21.73252022419205,21.88016941681753,21.907162073342548,21.81909384006576,21.667480611517256,22.15783046351538,21.73252022419205,0.922275414865047,0.03513936821439524,0.01619801033371715,0.10386556004392454,0.922275414865047,1,Crk
Q64012,24.821139456414606,24.684370672166224,24.712403571062403,24.81416271294046,25.11890084554437,25.038000647141104,24.821139456414606,24.684370672166224,24.712403571062403,24.81416271294046,25.11890084554437,25.038000647141104,0.06642910098893046,1.1776416249961839,-0.2510501686608997,-2.5047430220316698,0.06642910098893046,3,Raly
Q640N3,21.117815555469484,NA,20.612252992318655,20.922813754226024,20.84176395751108,20.597052301876822,21.117815555469484,19.379923884870923,20.612252992318655,20.922813754226024,20.84176395751108,20.597052301876822,0.4715232480361089,0.3264968898940044,-0.4172125269849545,-0.7942248644586101,0.4715232480361089,18,Arhgap30
Q64105,24.91328425139294,24.704720966338225,24.723018014437944,24.902146171418853,24.97618126228215,24.858706508292677,24.91328425139294,24.704720966338225,24.723018014437944,24.902146171418853,24.97618126228215,24.858706508292677,0.15313553405272942,0.814924022545316,-0.1320035699415243,-1.7604546494536362,0.15313553405272942,6,Spr
Q64152,26.788803149823963,26.731044480125345,27.08111247803327,26.86005733534973,26.656491639590786,26.76812393709096,26.788803149823963,26.731044480125345,27.08111247803327,26.86005733534973,26.656491639590786,26.76812393709096,0.44073111544183224,0.3558262873896433,0.10542906531703622,0.8550162057668566,0.44073111544183224,0,Btf3
Q64213,25.99709779931896,25.889320693150875,26.029853365047597,25.99621434291228,25.813746947153923,25.978452466836057,25.99709779931896,25.889320693150875,26.029853365047597,25.99621434291228,25.813746947153923,25.978452466836057,0.5854681682625569,0.2324967124169418,0.04261936687172252,0.5923674683075149,0.5854681682625569,8,Sf1
Q64310,20.3302472850892,20.48463411336978,20.465829425255848,NA,20.590762464231123,20.368796308237084,20.3302472850892,20.48463411336978,20.465829425255848,18.792121414372275,20.590762464231123,20.368796308237084,0.4204812867858327,0.3762533273963734,0.5096768789581176,0.896884435036548,0.4204812867858327,4,Surf4
Q64324,22.615444647628294,22.103351847075988,21.82022415813911,21.762229543723937,21.76943109874541,21.79867429882683,22.615444647628294,22.103351847075988,21.82022415813911,21.762229543723937,21.76943109874541,21.79867429882683,0.15880641578633015,0.7991319560379191,0.40289523718240616,1.7293329446312171,0.15880641578633015,8,Stxbp2
Q64327,23.44012399089446,23.274549916265613,23.117118003953742,23.256667107091666,22.986017689174673,23.009102129228314,23.44012399089446,23.274549916265613,23.117118003953742,23.256667107091666,22.986017689174673,23.009102129228314,0.20339053528977713,0.6916692606908594,0.19333499520638853,1.5189705061625505,0.20339053528977713,0,Mea1
Q64332,23.424447217529902,23.43606184643262,23.37119170688129,23.78256796404065,23.857567987880397,23.716072552253742,23.424447217529902,23.43606184643262,23.37119170688129,23.78256796404065,23.857567987880397,23.716072552253742,0.0011828708774572509,2.9270626605017367,-0.37483591111032766,-8.240110663044998,0.0011828708774572509,5,Syn2
Q64337,25.747195229345323,25.727023841368297,25.622460525034892,24.33080803569636,24.28933168459906,24.17714028955724,25.747195229345323,25.727023841368297,25.622460525034892,24.33080803569636,24.28933168459906,24.17714028955724,1.8231393489908685e-5,4.739180135412543,1.4331331952986162,23.881851209977093,1.8231393489908685e-5,13,Sqstm1
Q64378,23.85233824234482,23.99705471643359,23.829486611933355,23.91615791968663,23.652613057656335,23.764863493691095,23.85233824234482,23.99705471643359,23.829486611933355,23.91615791968663,23.652613057656335,23.764863493691095,0.28201563882205255,0.5497268077593603,0.115081699892567,1.2422015810425209,0.28201563882205255,10,Fkbp5
Q64433,27.820250943729675,27.902422223664658,27.80304262770956,28.154798026166286,27.94022128195763,28.02744025827715,27.820250943729675,27.902422223664658,27.80304262770956,28.154798026166286,27.94022128195763,28.02744025827715,0.045719288504013786,1.3399005368328596,-0.19891459043239124,-2.8645462601855125,0.045719288504013786,0,Hspe1
Q64442,23.2181688372535,23.381658065126025,23.490448422799616,23.680781010385218,23.580264088907416,23.481114532822193,23.2181688372535,23.381658065126025,23.490448422799616,23.680781010385218,23.580264088907416,23.481114532822193,0.09064498661029642,1.0426562108480473,-0.2172947689785616,-2.21967517751119,0.09064498661029642,10,Sord
Q64514,26.90150184402203,26.85495548482889,26.852219163888158,26.744195142599718,26.73595776785981,26.665600708889105,26.90150184402203,26.85495548482889,26.852219163888158,26.744195142599718,26.73595776785981,26.665600708889105,0.006477667872740048,2.1885813231881506,0.15430762446348112,5.208637262315071,0.006477667872740048,27,Tpp2
Q64520,24.26184012274087,24.133829552886176,24.199853235845172,24.17615123029469,24.143904443486246,24.166069889886383,24.26184012274087,24.133829552886176,24.199853235845172,24.17615123029469,24.143904443486246,24.166069889886383,0.3934665263602638,0.40509220875697455,0.03646578260163125,0.9554261960398258,0.3934665263602638,2,Guk1
Q64669,21.184286978455702,21.793682680722824,21.24429182122403,21.428030918906437,21.574362544605904,21.44389660531871,21.184286978455702,21.793682680722824,21.24429182122403,21.428030918906437,21.574362544605904,21.44389660531871,0.7270003664269538,0.13846537024527586,-0.07467619614283194,-0.3745585173915904,0.7270003664269538,1,Nqo1
Q64674,27.03307157849134,27.0973800385331,27.12484750484556,26.85910951891364,26.79128969825214,26.825537438791272,27.03307157849134,27.0973800385331,27.12484750484556,26.85910951891364,26.79128969825214,26.825537438791272,0.0014916536147926384,2.8263320151001348,0.25978748863765233,7.7525709350363,0.0014916536147926384,10,Srm
Q64727,25.384625149960613,25.296911167149943,25.346076231737,25.359777973565908,25.351478199307014,25.34807056219159,25.384625149960613,25.296911167149943,25.346076231737,25.359777973565908,25.351478199307014,25.34807056219159,0.7010360051286102,0.15425967614587216,-0.010571395405651884,-0.4126296171426527,0.7010360051286102,10,Vcl
Q64735,21.961233470646093,21.693577136733268,21.422395384237007,NA,20.994588231397724,NA,21.961233470646093,21.693577136733268,21.422395384237007,20.015103993761606,20.994588231397724,19.864364263441637,0.02234094573103452,1.650898446391575,1.4010498343384654,3.6208197545662038,0.02234094573103452,22,Cr1l
Q64737,25.95978407645461,25.883995330037802,26.023543377775578,26.03496129719669,25.816679205491425,25.968137838258478,25.95978407645461,25.883995330037802,26.023543377775578,26.03496129719669,25.816679205491425,25.968137838258478,0.8452726178189915,0.07300319954762932,0.015848147773798615,0.20816118251656543,0.8452726178189915,21,Gart
Q65Z40,23.090826378053187,23.303684887523016,23.133468990819935,23.12839590343406,23.19314451509341,23.079054372623602,23.090826378053187,23.303684887523016,23.133468990819935,23.12839590343406,23.19314451509341,23.079054372623602,0.5916638988051846,0.22792492899578343,0.04246182174835411,0.5822088756379227,0.5916638988051846,29,Wapl
Q689Z5,20.330466140526646,NA,NA,20.70750405762596,20.79526919327165,20.910496345705575,20.330466140526646,19.404030337311283,19.86004200982176,20.70750405762596,20.79526919327165,20.910496345705575,0.026506159899138446,1.5766531864659061,-0.9395770363144962,-3.4312128448620496,0.026506159899138446,12,Sbno1
Q68FD5,26.700546819668723,26.72377320901455,26.6973684926093,26.5599630719684,26.612174235526766,26.55225760687052,26.700546819668723,26.72377320901455,26.6973684926093,26.5599630719684,26.612174235526766,26.55225760687052,0.002998738947496502,2.5230613397077732,0.1324312023089611,6.4355785652387505,0.002998738947496502,31,Cltc
Q68FE6,21.835416681504267,21.596506446765925,21.930810955536682,22.356006991539086,NA,21.846553976921555,21.835416681504267,21.596506446765925,21.930810955536682,22.356006991539086,20.286066553997195,21.846553976921555,0.6680464221039405,0.17519335763960264,0.2913688537830126,0.4620682725663939,0.6680464221039405,22,Ripor1
Q68FF6,22.302932271581298,21.93448707279351,22.10104466247552,22.011646309610974,22.397725807142145,NA,22.302932271581298,21.93448707279351,22.10104466247552,22.011646309610974,22.397725807142145,19.496383454008708,0.425947619829257,0.370643804225406,0.8109028120295001,0.8854223274343128,0.425947619829257,14,Git1
Q68FH4,22.727127740762736,22.93869229307017,22.74675458191689,22.587447000006332,22.890559681436738,22.92025325609634,22.727127740762736,22.93869229307017,22.74675458191689,22.587447000006332,22.890559681436738,22.92025325609634,0.97159322000569,0.01251552446014488,0.004771559403462078,0.03788703240777889,0.97159322000569,17,Galk2
Q68FL6,25.520403112238434,25.53011243288514,25.59357463052327,25.434376510560224,25.55692674009275,25.497561700878087,25.520403112238434,25.53011243288514,25.59357463052327,25.434376510560224,25.55692674009275,25.497561700878087,0.2871178112889166,0.5419398653071967,0.05174174137193077,1.226953672576684,0.2871178112889166,24,Mars1
Q69ZK6,21.567183675193917,21.079851931827353,21.496824526948767,20.99748548740239,20.160418036985973,21.0074434362993,21.567183675193917,21.079851931827353,21.496824526948767,20.99748548740239,20.160418036985973,21.0074434362993,0.10774062075836066,0.9676205265517681,0.6595043910941243,2.0658088228642977,0.10774062075836066,37,Jmjd1c
Q69ZQ2,NA,22.307330905231844,NA,22.386981280135167,22.48689392831342,22.36474169336845,19.464051100552997,22.307330905231844,19.270261598404257,22.386981280135167,22.48689392831342,22.36474169336845,0.10333500501592512,0.9857525351113314,-2.065657765875983,-2.102724760668181,0.10333500501592512,1,Isy1
Q69ZS7,24.010861336597028,24.26977902434153,24.21252488315523,24.045935594276173,24.032125790107106,23.96208122134946,24.010861336597028,24.26977902434153,24.21252488315523,24.045935594276173,24.032125790107106,23.96208122134946,0.14189738396219387,0.8480256111757642,0.15100754612034706,1.8259243049129252,0.14189738396219387,10,Hbs1l
Q6A009,22.243391344087136,22.257386691644907,22.2448724760821,22.23157511593334,22.25908348952437,22.2289654415606,22.243391344087136,22.257386691644907,22.2448724760821,22.23157511593334,22.25908348952437,22.2289654415606,0.45934801461909186,0.33785815637991545,0.008675488265279085,0.817874936305676,0.45934801461909186,48,Ltn1
Q6A026,24.229053485034747,24.20157415952201,24.231765525285347,24.287853260858178,24.266208348721936,24.43332615506284,24.229053485034747,24.20157415952201,24.231765525285347,24.287853260858178,24.266208348721936,24.43332615506284,0.11214150386473903,0.9502336241267845,-0.1083315316002853,-2.030557713174709,0.11214150386473903,27,Pds5a
Q6A028,22.097319753338432,21.986521208266403,21.989088158523458,21.93517080600437,21.72617158397293,21.795110620503753,22.097319753338432,21.986521208266403,21.989088158523458,21.93517080600437,21.72617158397293,21.795110620503753,0.045304055160850926,1.343862922597345,0.20549203654908155,2.873599102506227,0.045304055160850926,7,Swap70
Q6A065,23.57727022790301,23.616611658800856,23.5491021527996,23.436316065823743,23.590465526451023,23.46163931154926,23.57727022790301,23.616611658800856,23.5491021527996,23.436316065823743,23.590465526451023,23.46163931154926,0.17532690469111722,0.7561514343778538,0.08485437855981459,1.6449425620736982,0.17532690469111722,10,Cep170
Q6A068,24.352657188280272,24.228025976695417,24.43707845532936,24.513100594018518,24.455444120652693,24.457887827141317,24.352657188280272,24.228025976695417,24.43707845532936,24.513100594018518,24.455444120652693,24.457887827141317,0.09876797382468624,1.005383855472906,-0.13622364050249303,-2.14287853266051,0.09876797382468624,4,Cdc5l
Q6A0A2,22.245568953566387,22.06608524768594,22.26026144608996,22.41854031369458,22.452443357076692,22.304074978310343,22.245568953566387,22.06608524768594,22.26026144608996,22.41854031369458,22.452443357076692,22.304074978310343,0.059111114789792765,1.228330850116683,-0.20104766724644563,-2.614961818379767,0.059111114789792765,8,Larp4b
Q6A0A9,22.857757803687644,22.665183222399097,22.737294387525445,22.937830682509016,22.941059072271628,22.94660219799661,22.857757803687644,22.665183222399097,22.737294387525445,22.937830682509016,22.941059072271628,22.94660219799661,0.028547502698487336,1.544431877320179,-0.18841884638835538,-3.3508044492383764,0.028547502698487336,21,FAM120A
Q6A4J8,24.823376570359613,24.623828365796076,24.691416815798345,24.70176332427549,24.627896300972978,24.692055671135204,24.823376570359613,24.623828365796076,24.691416815798345,24.70176332427549,24.627896300972978,24.692055671135204,0.5697627451545354,0.2443059512052845,0.03896881852345402,0.61843988294660035,0.5697627451545354,19,Usp7
Q6DFV1,21.104632023779082,21.64956844879268,21.503245379295105,21.545618744913536,21.854641666311554,21.779765836276763,21.104632023779082,21.64956844879268,21.503245379295105,21.545618744913536,21.854641666311554,21.779765836276763,0.1764191379254204,0.753454304439041,-0.30752679854499476,-1.6396601881280608,0.1764191379254204,32,Ncapg2
Q6DFW4,23.9825055345494,23.86221130083169,23.975175549421003,24.332516297246375,24.211708312321228,24.122104418879424,23.9825055345494,23.86221130083169,23.975175549421003,24.332516297246375,24.211708312321228,24.122104418879424,0.01753333734797757,1.7561354111246132,-0.2821455478816475,-3.9005481391090147,0.01753333734797757,9,Nop58
Q6DID3,22.60147973518836,22.645814086990296,22.4621387732267,22.18794522826412,22.197995328216038,22.72519398621172,22.60147973518836,22.645814086990296,22.4621387732267,22.18794522826412,22.197995328216038,22.72519398621172,0.34368267537549235,0.46384235956617614,0.19943268423782357,1.0730239673606647,0.34368267537549235,7,Scaf8
Q6DYE8,23.158616467595152,23.29221377178439,23.10994858753401,23.456885781578624,23.343808135587572,23.438982668339616,23.158616467595152,23.29221377178439,23.10994858753401,23.456885781578624,23.343808135587572,23.438982668339616,0.02508159724742462,1.6006448101995774,-0.22629925286408437,-3.491811694632787,0.02508159724742462,35,Enpp3
Q6GQT9,22.830473427337676,22.75940791344686,22.44460445318363,22.61438903623649,22.889501735341423,22.84804521376189,22.830473427337676,22.75940791344686,22.44460445318363,22.61438903623649,22.889501735341423,22.84804521376189,0.5094232291899502,0.29292125552669784,-0.10581673045721018,-0.7234917500783588,0.5094232291899502,18,Nomo1
Q6GSS7,29.721623772451377,29.645814086990296,29.785891554404056,29.70386664578111,29.554498920244352,29.486579424314172,29.721623772451377,29.645814086990296,29.785891554404056,29.70386664578111,29.554498920244352,29.486579424314172,0.14725962462248057,0.831916310912102,0.13612814116869743,1.7940207099041003,0.14725962462248057,0,Hist2h2aa1;
Q6IQX8,21.908115509172664,21.685387012497717,21.753115528158506,21.900028014200696,21.447180108816216,21.505282399458622,21.908115509172664,21.685387012497717,21.753115528158506,21.900028014200696,21.447180108816216,21.505282399458622,0.35275808776968737,0.4525230202852229,0.16470917578444855,1.0505135611023442,0.35275808776968737,19,Znf219
Q6IR34,22.654974225414527,22.70524847924801,22.822229266973082,22.915319217679098,22.745524155800698,22.994691805077043,22.654974225414527,22.70524847924801,22.822229266973082,22.915319217679098,22.745524155800698,22.994691805077043,0.14982297369690742,0.824421587272076,-0.15769440230707232,-1.779205330125058,0.14982297369690742,10,Gpsm1
Q6IRU2,26.369578577038624,26.288082163647246,26.29944630660397,26.489101196974836,26.461701753715985,26.344400892889478,26.369578577038624,26.288082163647246,26.29944630660397,26.489101196974836,26.461701753715985,26.344400892889478,0.0924179491721958,1.0342436730503899,-0.1126989320968228,-2.202275548428046,0.0924179491721958,2,Tpm4
Q6IRU5,21.988498857706848,22.14267423894165,21.922741178576896,22.17276809066242,22.229786971776303,NA,21.988498857706848,22.14267423894165,21.922741178576896,22.17276809066242,22.229786971776303,19.885773366967477,0.4897819128119439,0.30999725700429387,0.5885286152730664,0.7596303253046767,0.4897819128119439,2,Cltb
Q6KAR6,22.17059993277441,22.01239675392022,22.18507383151087,22.317358509919725,22.44058026722282,22.201499379423982,22.17059993277441,22.01239675392022,22.18507383151087,22.317358509919725,22.44058026722282,22.201499379423982,0.0897474886259791,1.0469776952971546,-0.1971225461203403,-2.228628733146527,0.0897474886259791,12,Exoc3
Q6NS46,24.062911108447434,24.089259082906228,24.274478824781088,24.368196836617017,24.025044236507142,24.101012592251983,24.062911108447434,24.089259082906228,24.274478824781088,24.368196836617017,24.025044236507142,24.101012592251983,0.8641220467511532,0.06342491436453067,-0.02253488308046414,-0.18242441202247542,0.8641220467511532,29,Pdcd11
Q6NSQ7,22.668151798638963,22.627117037457275,22.450330291827626,22.154713057017393,22.23019756152075,22.045835635036838,22.668151798638963,22.627117037457275,22.450330291827626,22.154713057017393,22.23019756152075,22.045835635036838,0.006888477347171224,2.16187676543661,0.43828429144962655,5.1195098223936295,0.006888477347171224,5,Ltv1
Q6NV83,24.12186736095077,23.989365393285116,23.808134628075894,23.872956629132137,23.948956046850096,24.06504989724508,24.12186736095077,23.989365393285116,23.808134628075894,23.872956629132137,23.948956046850096,24.06504989724508,0.9242467611128471,0.034212062673473584,0.010801603028156137,0.10121978944249503,0.9242467611128471,8,U2surp
Q6NVF4,22.708241098876144,22.43379731816564,22.804082166510327,22.58941433252691,22.66090380433731,22.86561321643642,22.708241098876144,22.43379731816564,22.804082166510327,22.58941433252691,22.66090380433731,22.86561321643642,0.703555514934032,0.15270162832407547,-0.05660358991617542,-0.4089047193612626,0.703555514934032,30,Helb
Q6NVF9,23.34123104603126,23.239186526882563,23.298380342451303,23.403016185701567,23.51207588839583,23.42892545503379,23.34123104603126,23.239186526882563,23.298380342451303,23.403016185701567,23.51207588839583,23.42892545503379,0.024781309642138965,1.6058757457676722,-0.1550732045886889,-3.505108122518511,0.024781309642138965,3,Cpsf6
Q6NWW9,21.26865164563496,21.540803462492647,NA,21.091326907380473,21.186343995972276,21.21121814788126,21.26865164563496,21.540803462492647,20.360604424660174,21.091326907380473,21.186343995972276,21.21121814788126,0.7817389332890093,0.10693825814455656,-0.10627650614874184,-0.29631283961881,0.7817389332890093,38,Fndc3b
Q6NXI6,21.49711700465775,21.756458593303574,21.600323102539218,21.595823837318182,21.509299500814254,21.56281257325724,21.49711700465775,21.756458593303574,21.600323102539218,21.595823837318182,21.509299500814254,21.56281257325724,0.4790484261183687,0.31962058234128365,0.061987596370286724,0.7798443234157748,0.4790484261183687,9,Rprd2
Q6NXJ0,23.008315770322184,23.012038636011553,23.05883865355557,23.397543033828242,23.556371334577122,23.369728324815686,23.008315770322184,23.012038636011553,23.05883865355557,23.397543033828242,23.556371334577122,23.369728324815686,0.0023492713591419657,2.629066815929323,-0.4148165444439158,-6.871723594967998,0.0023492713591419657,17,Wwc2
Q6NXN1,25.263022997606182,25.361485760901594,25.21630477522966,24.70028222635466,25.25309986851338,25.03544382846191,25.263022997606182,25.361485760901594,25.21630477522966,24.70028222635466,25.25309986851338,25.03544382846191,0.16302568787567157,0.7877439586409559,0.28399587013582916,1.7069310722368123,0.16302568787567157,0,Szrd1
Q6NXW6,20.818157734242355,21.401662861971953,NA,20.61593849833718,20.7395004540133,20.426342568753668,20.818157734242355,21.401662861971953,19.442085615910628,20.61593849833718,20.7395004540133,20.426342568753668,0.9490811165956234,0.02269666746273577,-0.03995843632640117,-0.067957148278536,0.9490811165956234,10,Rad17
Q6NZB0,25.437491248155503,25.388079054030428,25.529695529243778,25.67702105245587,25.454660004626604,25.541264442186915,25.437491248155503,25.388079054030428,25.529695529243778,25.67702105245587,25.454660004626604,25.541264442186915,0.24041315277801553,0.6190417761757164,-0.1058932226132292,-1.3774905511712185,0.24041315277801553,0,Dnajc8
Q6NZC7,24.18835280548498,24.156380627137725,24.24401592827645,24.00624525561867,23.927233979060283,24.1232891245882,24.18835280548498,24.156380627137725,24.24401592827645,24.00624525561867,23.927233979060283,24.1232891245882,0.04687215807860295,1.3290850503190836,0.1773270005440004,2.839904672879086,0.04687215807860295,11,Sec23ip
Q6NZF1,22.4355024060389,22.28779690998555,22.324462954734454,22.358826093372997,22.266422838655807,22.242141363921327,22.4355024060389,22.28779690998555,22.324462954734454,22.358826093372997,22.266422838655807,22.242141363921327,0.3501020860119131,0.45580530157211646,0.06012399160292148,1.057047352612476,0.3501020860119131,15,Zc3h11a
Q6NZJ6,25.893770526360257,25.855478364044174,25.92309041539987,25.912918931214776,25.815091638732145,25.906694292721788,25.893770526360257,25.855478364044174,25.92309041539987,25.912918931214776,25.815091638732145,25.906694292721788,0.7528429983980545,0.1232955842756499,0.012544814378529168,0.33730618805812895,0.7528429983980545,15,Eif4g1
Q6NZL0,21.035703908808202,21.158015444181206,21.172737575839804,21.130439848841995,21.19748548369109,NA,21.035703908808202,21.158015444181206,21.172737575839804,21.130439848841995,21.19748548369109,19.82633128033403,0.41847636767693847,0.3783290625865952,0.40406677198736674,0.9011193320621774,0.41847636767693847,6,Soga3
Q6NZN0,22.531814531491875,22.354850910435147,22.683717697018874,22.358718799886592,22.450204416486976,22.468566374052802,22.531814531491875,22.354850910435147,22.683717697018874,22.358718799886592,22.450204416486976,22.468566374052802,0.3881093011703977,0.41104594912142484,0.09763118283984085,0.9674377842561871,0.3881093011703977,7,Rbm26
Q6NZQ2,21.422959929359017,21.300225185527147,21.207767434356416,21.438018181198366,NA,21.450909176980158,21.422959929359017,21.300225185527147,21.207767434356416,21.438018181198366,19.35873097726768,21.450909176980158,0.46655511606841304,0.3310970438993554,0.5610980712654587,0.8038168935284373,0.46655511606841304,12,Ddx31
Q6P069,22.80252504241911,22.595345818461364,22.600504596443205,22.73400997051586,22.560388815187604,22.645132424317975,22.80252504241911,22.595345818461364,22.600504596443205,22.73400997051586,22.560388815187604,22.645132424317975,0.8281338874738555,0.08189944354066252,0.019614749100746565,0.23171057656073316,0.8281338874738555,5,Sri
Q6P1B1,27.114062244269544,27.1610603604612,27.275242874713758,26.98402793844227,27.080807608161205,27.11852465129433,27.114062244269544,27.1610603604612,27.275242874713758,26.98402793844227,27.080807608161205,27.11852465129433,0.12151682766105826,0.9153635767627865,0.12233509384889985,1.9602713350670795,0.12151682766105826,12,Xpnpep1
Q6P1F6,24.206202971841762,24.094181446799585,24.270206912147206,24.16530327366085,24.086184180651067,23.99187540718794,24.206202971841762,24.094181446799585,24.270206912147206,24.16530327366085,24.086184180651067,23.99187540718794,0.20347547712888092,0.6914879244700128,0.10907615642956614,1.5186169798241071,0.20347547712888092,9,Ppp2r2a
Q6P1H6,21.267909092494484,21.323006367022174,21.23619642381715,21.496873277351423,21.71812311336136,21.54354353510791,21.267909092494484,21.323006367022174,21.23619642381715,21.496873277351423,21.71812311336136,21.54354353510791,0.012495578149932395,1.9032436449783825,-0.31047601416229753,-4.31510431657426,0.012495578149932395,19,Ankle2
Q6P2B1,24.850956327615595,24.840333450464044,24.832918206975055,24.973643770350346,24.920662151070434,24.948332294313513,24.850956327615595,24.840333450464044,24.832918206975055,24.973643770350346,24.920662151070434,24.948332294313513,0.002786545305473414,2.554933891507063,-0.10614341022653306,-6.56413144413947,0.002786545305473414,31,Tnpo3
Q6P2K6,22.963228423632227,23.121946384588444,22.945566715365175,23.163123859680216,23.251518816870526,23.075239528269496,22.963228423632227,23.121946384588444,22.945566715365175,23.163123859680216,23.251518816870526,23.075239528269496,0.11336708666046574,0.945513013842646,-0.15304689374479707,-2.0210110647199477,0.11336708666046574,11,Ppp4r3a
Q6P2L7,22.900267614024074,NA,22.651890818264608,22.887848301659844,22.943421975067963,23.09176271083421,22.900267614024074,19.462738412562363,22.651890818264608,22.887848301659844,22.943421975067963,23.09176271083421,0.3050710270865762,0.5155990357987775,-1.3027120475703242,-1.1752619473369486,0.3050710270865762,2,Golm2
Q6P3A8,22.621516237666686,22.528670625448587,22.503512295652634,22.765106385274958,23.2898241560293,23.1152456308087,22.621516237666686,22.528670625448587,22.503512295652634,22.765106385274958,23.2898241560293,23.1152456308087,0.03317156260858255,1.4792340697436952,-0.505492337781682,-3.1914091356868877,0.03317156260858255,14,Bckdhb
Q6P4S8,21.973722587242296,22.135490110053578,22.1586935037741,22.194993652163085,22.365222440373582,22.238967948867657,21.973722587242296,22.135490110053578,22.1586935037741,22.194993652163085,22.365222440373582,22.238967948867657,0.08398089497357732,1.0758195014530803,-0.17709261344478122,-2.2886607529348075,0.08398089497357732,37,Ints1
