proteinID,LFQ.intensity.C1,LFQ.intensity.C2,LFQ.intensity.C3,LFQ.intensity.D1,LFQ.intensity.D2,LFQ.intensity.D3,impute_LFQ.intensity.C1,impute_LFQ.intensity.C2,impute_LFQ.intensity.C3,impute_LFQ.intensity.D1,impute_LFQ.intensity.D2,impute_LFQ.intensity.D3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
Q62066,23.00115044907601,22.9513416383642,22.57632472004579,22.668757763893133,22.87756947691105,22.764114320442637,23.00115044907601,22.9513416383642,22.57632472004579,22.668757763893133,22.87756947691105,22.764114320442637,0.6465222724966607,0.18941650921238354,-0.07279174874639338,-0.4950542063577667,0.6465222724966607,6,Phox2a
Q62073,23.372520767353812,NA,23.069531059391803,23.09472913032585,22.72650423212771,22.936393520422854,23.372520767353812,20.01141502995847,23.069531059391803,23.09472913032585,22.72650423212771,22.936393520422854,0.5157889988153722,0.2875279250998453,0.768053342057442,0.712001667459549,0.5157889988153722,13,Map3k7
Q62084,23.719001033841042,23.519773487534014,24.067924038072785,23.79133938553292,24.04859862233436,23.893654819174817,23.719001033841042,23.519773487534014,24.067924038072785,23.79133938553292,24.04859862233436,23.893654819174817,0.46599044476072854,0.3316229885250958,0.14229808919808562,0.8049121521861577,0.46599044476072854,2,Ppp1r14b
Q62167,24.869524941172344,24.896937297971547,24.914105883723444,24.898137466693193,24.97915058028244,25.08281855976485,24.869524941172344,24.896937297971547,24.914105883723444,24.898137466693193,24.97915058028244,25.08281855976485,0.16548418713212001,0.781243498984109,0.09317949462438335,1.6941580252661026,0.16548418713212001,7,Ddx3x
Q62188,25.83055079608553,25.972592466797487,26.275402740945157,25.98024070670454,25.922659526607347,26.018416012337827,25.83055079608553,25.972592466797487,26.275402740945157,25.98024070670454,25.922659526607347,26.018416012337827,0.7158541477951041,0.1451754543125828,-0.052409919392822246,-0.3908181915800799,0.7158541477951041,7,Dpysl3
Q62193,22.240773866578436,22.34754351574227,22.829447899532543,22.819249798667165,22.318820808157678,22.190630098583043,22.240773866578436,22.34754351574227,22.829447899532543,22.819249798667165,22.318820808157678,22.190630098583043,0.9158020515658118,0.03819838790734596,-0.029688192148455528,-0.11256005260653693,0.9158020515658118,3,Rpa2
Q62261,23.930125152454504,24.09563074431716,23.62678293848456,23.844505795051106,24.75699805744393,24.237028440527677,23.930125152454504,24.09563074431716,23.62678293848456,23.844505795051106,24.75699805744393,24.237028440527677,0.2550351635445868,0.5933999361129266,0.395331152588831,1.327512076017331,0.2550351635445868,15,Sptbn1
Q62318,22.98412357875828,23.020575116722952,23.020744654074008,22.784665993970222,23.199254172184165,23.027847291964033,22.98412357875828,23.020575116722952,23.020744654074008,22.784665993970222,23.199254172184165,23.027847291964033,0.9717273138797273,0.012455589695263437,-0.004558630478939563,-0.037708080887729194,0.9717273138797273,31,Trim28
Q62348,24.143670941010882,23.925424049026272,23.746529082339876,23.723070109515888,23.993863007366976,23.559758903939386,24.143670941010882,23.925424049026272,23.746529082339876,23.723070109515888,23.993863007366976,23.559758903939386,0.3525252258041967,0.45280980055745157,-0.17964401718492695,-1.0510846477465643,0.3525252258041967,2,Tsn
Q62376,22.36767709298087,22.390081817059162,22.527549548289795,22.520660879260113,22.52950490458907,22.74611899278598,22.36767709298087,22.390081817059162,22.527549548289795,22.520660879260113,22.52950490458907,22.74611899278598,0.12839789629418585,0.891442091806972,0.17032543943511413,1.9123491652426636,0.12839789629418585,1,Snrnp70
Q62418,25.07422706481664,24.72082832076385,25.027703894233674,24.976487209699453,24.882176953563913,24.615826274383107,25.07422706481664,24.72082832076385,25.027703894233674,24.976487209699453,24.882176953563913,24.615826274383107,0.49490477438923675,0.30547835649214067,-0.11608961405589824,-0.7501012687039491,0.49490477438923675,5,Dbnl
Q62419,22.71812311336136,22.53371660008215,23.22705651238393,22.69432132555077,22.455331234207456,22.819639621426404,22.71812311336136,22.53371660008215,23.22705651238393,22.69432132555077,22.455331234207456,22.819639621426404,0.5067914077693589,0.2951707568311914,-0.1698680148809366,-0.7282730807414107,0.5067914077693589,4,Sh3gl1
Q62426,27.542667159887003,27.45865454813163,27.683447321615304,27.648970820014053,27.760466671612193,27.686122075643834,27.542667159887003,27.45865454813163,27.683447321615304,27.648970820014053,27.760466671612193,27.686122075643834,0.13518484071259,0.8690720063529023,0.13693017921204742,1.8677350810507705,0.13518484071259,2,Cstb
Q62432,23.43237062238133,23.287571484482108,22.953225957598207,23.50796977216427,23.58714937897695,23.69858767905558,23.43237062238133,23.287571484482108,22.953225957598207,23.50796977216427,23.58714937897695,23.69858767905558,0.07022209235171666,1.1535262343513462,0.37351292191171837,2.4529479508131353,0.07022209235171666,16,Smad2
Q62446,23.611555282517028,23.460639869153287,24.132731909739242,23.836919468905133,24.09852497886108,23.87098323062489,23.611555282517028,23.460639869153287,24.132731909739242,23.836919468905133,24.09852497886108,23.87098323062489,0.4127464751888603,0.3843166268781649,0.2005002056605143,0.9133159018334235,0.4127464751888603,1,Fkbp3
Q62448,20.77892413555254,21.005525869267498,20.560482111985962,20.730987491315254,21.456534901140287,21.15974078762115,20.77892413555254,21.005525869267498,20.560482111985962,20.730987491315254,21.456534901140287,21.15974078762115,0.24708148266105323,0.6071598012570328,0.33411035442356507,1.3543379739101333,0.24708148266105323,9,Eif4g2
Q62465,21.634181789605943,NA,NA,21.861321700534262,22.19201582819786,22.07028475865008,21.634181789605943,19.777439470807558,20.228226820963354,21.861321700534262,22.19201582819786,22.07028475865008,0.057940513188670516,1.2370176624974494,1.494591402001781,2.6340409467794443,0.057940513188670516,4,Vat1
Q62523,23.663294892039957,23.59263404913112,24.033386703551585,23.62823014224275,23.472835586910005,23.777259329094818,23.663294892039957,23.59263404913112,24.033386703551585,23.62823014224275,23.472835586910005,23.777259329094818,0.44663264964814625,0.3500495323981732,-0.13699686215836238,-0.8431088002749743,0.44663264964814625,23,Zyx
Q63810,24.86178549679272,24.782967824087798,25.01179984134344,24.683246515011753,24.107013328966236,24.500816599191356,24.86178549679272,24.782967824087798,25.01179984134344,24.683246515011753,24.107013328966236,24.500816599191356,0.06748988117783943,1.1707613364734293,-0.45515890635153866,-2.4899244892772656,0.06748988117783943,2,Ppp3r1
Q63836,21.339193244890783,21.04039407887168,21.027357993997366,20.810490049074026,21.099825492532755,21.203054007851236,21.339193244890783,21.04039407887168,21.027357993997366,20.810490049074026,21.099825492532755,21.203054007851236,0.5632637132190601,0.24928822614142562,-0.09785858943393677,-0.6293697768883701,0.5632637132190601,10,Selenbp2
Q63850,23.16617718365777,NA,23.590808141542492,23.478277858607125,22.761783322194706,23.043250951292695,23.16617718365777,19.705380579987544,23.590808141542492,23.478277858607125,22.761783322194706,23.043250951292695,0.4931009860940242,0.30706412897410434,0.9403154089689068,0.7534479593242216,0.4931009860940242,2,Nup62
Q63918,25.186011441922755,25.356658559198234,25.88282996781924,25.503093700270533,25.166299795340784,25.25201714341061,25.186011441922755,25.356658559198234,25.88282996781924,25.503093700270533,25.166299795340784,25.25201714341061,0.5103335274352194,0.2921458988404177,-0.16802977663943253,-0.7218422273231228,0.5103335274352194,1,Cavin2
Q64012,24.026395786500846,23.84747184353209,24.40451117292464,24.07724602451981,24.092246782544674,23.928589938031827,24.026395786500846,23.84747184353209,24.40451117292464,24.07724602451981,24.092246782544674,23.928589938031827,0.7448268185179892,0.12794469437272962,-0.06009868595375423,-0.34879807308331784,0.7448268185179892,3,Raly
Q64105,23.317413717903847,23.54073252946431,22.91369512604939,23.226409840730316,23.295300351868622,23.534927861207148,23.317413717903847,23.54073252946431,22.91369512604939,23.226409840730316,23.295300351868622,23.534927861207148,0.6687664200759781,0.174725541702163,0.09493222679618185,0.46097532505170935,0.6687664200759781,6,Spr
Q64213,23.48456036412381,23.88259678237192,23.985461877880812,23.84823628654422,23.499479025202856,23.564534694233842,23.48456036412381,23.88259678237192,23.985461877880812,23.84823628654422,23.499479025202856,23.564534694233842,0.47531398399740493,0.32301940833606624,-0.1467896727985405,-0.7869587872132497,0.47531398399740493,8,Sf1
Q64332,23.765672973325678,23.98520126760627,23.606029220884434,23.71156363505679,23.58829373934542,23.437713472303777,23.765672973325678,23.98520126760627,23.606029220884434,23.71156363505679,23.58829373934542,23.437713472303777,0.20219399422010687,0.6942317484275283,-0.20644420503679584,-1.5239665499870259,0.20219399422010687,5,Syn2
Q64337,24.457574762660585,24.743604647499687,24.615545676299778,24.64630864051427,24.236152620169385,24.84225326849363,24.457574762660585,24.743604647499687,24.615545676299778,24.64630864051427,24.236152620169385,24.84225326849363,0.8837045838080706,0.05369289229928486,-0.030670185760921953,-0.15584411135885584,0.8837045838080706,13,Sqstm1
Q64442,NA,22.056459113398134,NA,22.16986629683646,22.051057554523833,21.750664465657813,18.772364838550573,22.056459113398134,19.12995985285468,22.16986629683646,22.051057554523833,21.750664465657813,0.12829534351533795,0.8917891060747427,2.0042681707382393,1.9130427221654323,0.12829534351533795,10,Sord
Q64514,22.681274448501163,22.843087592633097,22.405225619554873,22.714522235780464,23.413255002267835,23.004017419393865,22.681274448501163,22.843087592633097,22.405225619554873,22.714522235780464,23.413255002267835,23.004017419393865,0.16978245147967647,0.7701071999541927,0.40073566558434237,1.672298571212349,0.16978245147967647,27,Tpp2
Q64520,21.713222038112185,21.664836128678935,21.795665548954492,21.690468659032856,NA,NA,21.713222038112185,21.664836128678935,21.795665548954492,21.690468659032856,19.416597790012464,19.4538334986403,0.11062555466571915,0.9561445387785725,-1.5376079226866644,-2.042525961882233,0.11062555466571915,2,Guk1
Q64674,24.785564216500568,24.846898245337183,24.399956385952507,24.842972542123384,24.984375691022432,25.000927032547995,24.785564216500568,24.846898245337183,24.399956385952507,24.842972542123384,24.984375691022432,25.000927032547995,0.14875720192586073,0.8275219991728877,0.2652854726345204,1.785332091152807,0.14875720192586073,10,Srm
Q64727,24.70561762355364,24.85428972799156,24.84747184353209,24.799514439835246,24.78686066255135,24.97731731149777,24.70561762355364,24.85428972799156,24.84747184353209,24.799514439835246,24.78686066255135,24.97731731149777,0.5421113868057887,0.2659114704633938,0.05210440626902724,0.6655537880079814,0.5421113868057887,10,Vcl
Q64737,22.43186074605834,22.31307345189148,22.7745474011125,22.288895355186636,22.91312900162023,22.64147674046444,22.43186074605834,22.31307345189148,22.7745474011125,22.288895355186636,22.91312900162023,22.64147674046444,0.659832314368334,0.1805664193026461,0.10800649940299678,0.474584108878183,0.659832314368334,21,Gart
Q68FD5,22.816830543710967,23.152533046627767,22.507582711769,22.700049344089997,24.175618378934654,23.557540360685078,22.816830543710967,23.152533046627767,22.507582711769,22.700049344089997,24.175618378934654,23.557540360685078,0.2347866575825819,0.6293265867383172,0.6520872605339996,1.397524765376172,0.2347866575825819,31,Cltc
Q68FL6,22.933911046018352,22.986399685264182,22.163615282674282,22.437815049086254,23.44164435113797,23.163645991054164,22.933911046018352,22.986399685264182,22.163615282674282,22.437815049086254,23.44164435113797,23.163645991054164,0.46923086199225095,0.3286134314410954,0.31972645910719066,0.798640956855505,0.46923086199225095,24,Mars1
Q69ZS7,23.884181700667295,23.555084310814724,23.375307815353523,23.782167993136813,23.719627792973725,23.537536928165633,23.884181700667295,23.555084310814724,23.375307815353523,23.782167993136813,23.719627792973725,23.537536928165633,0.675288805823391,0.17051044946451374,0.07491962914687633,0.4511039250978171,0.675288805823391,10,Hbs1l
Q6A065,24.06718551999119,23.92098010039203,24.21689680192825,23.96701652990645,23.82890581682048,23.9492232868325,24.06718551999119,23.92098010039203,24.21689680192825,23.96701652990645,23.82890581682048,23.9492232868325,0.18481852328911652,0.7332545041164175,-0.15330559625068219,-1.6001406432202072,0.18481852328911652,10,Cep170
Q6A068,22.30963621810421,22.492772490094094,22.668757763893133,22.734216758115064,22.613737316019694,22.618046685536573,22.30963621810421,22.492772490094094,22.668757763893133,22.734216758115064,22.613737316019694,22.618046685536573,0.21124576826177877,0.6752119822076954,0.16494476252663048,1.4868964138872727,0.21124576826177877,4,Cdc5l
Q6A0A2,23.26942235420179,22.983967073121697,23.272415646374586,23.078810133675198,23.175877217033097,23.164382796147134,23.26942235420179,22.983967073121697,23.272415646374586,23.078810133675198,23.175877217033097,23.164382796147134,0.741045302695734,0.13015524126578876,-0.03557830894754943,-0.3542385545875634,0.741045302695734,8,Larp4b
Q6A4J8,21.127797895118395,21.224526964272815,20.477141625359206,21.191112242472865,21.740488996305768,21.692257916362966,21.127797895118395,21.224526964272815,20.477141625359206,21.191112242472865,21.740488996305768,21.692257916362966,0.11087508928284678,0.9551660174417769,0.5981308901303954,2.040543564486249,0.11087508928284678,19,Usp7
Q6DFV3,21.31185472544725,21.340660751793138,21.45111047390261,20.961622084889374,20.791617602685623,21.136272728814504,21.31185472544725,21.340660751793138,21.45111047390261,20.961622084889374,20.791617602685623,21.136272728814504,0.020096908052285967,1.6968707544761594,-0.40470451158449805,-3.741382443426682,0.020096908052285967,22,Arhgap21
Q6DFW4,22.544133386964106,22.28506124722083,21.73933563109059,22.344756430404214,22.414339424820813,22.361023853204884,22.544133386964106,22.28506124722083,21.73933563109059,22.344756430404214,22.414339424820813,22.361023853204884,0.4831078582118333,0.31595589824049203,0.18386314771812806,0.7721589884444722,0.4831078582118333,9,Nop58
Q6DID3,20.896078102713087,20.67736522733456,21.171394284270797,20.95425595939446,20.99727873338944,21.12249942888679,20.896078102713087,20.67736522733456,21.171394284270797,20.95425595939446,20.99727873338944,21.12249942888679,0.5091660125932314,0.2931405936983593,0.10973216911741446,0.7239582385607575,0.5091660125932314,7,Scaf8
Q6GQX2,21.723590956859315,21.135959732253955,21.242025031619455,21.123952135090153,20.52008533601808,21.108019008443275,21.723590956859315,21.135959732253955,21.242025031619455,21.123952135090153,20.52008533601808,21.108019008443275,0.16934624353492878,0.7712244325011689,-0.4498397470604054,-1.6744903375237248,0.16934624353492878,23,Nckap5l
Q6IR34,22.435451537062452,22.378856817280557,22.550042172406656,22.41982648213217,22.195714624192277,22.139211582010706,22.435451537062452,22.378856817280557,22.550042172406656,22.41982648213217,22.195714624192277,22.139211582010706,0.11037581279634263,0.9571260853018784,-0.20319927947150518,-2.0445149353977246,0.11037581279634263,10,Gpsm1
Q6IRU2,24.976093836816066,24.705512163389784,25.519623536380593,25.192196477450874,25.078956682005952,25.02964277415273,24.976093836816066,24.705512163389784,25.519623536380593,25.192196477450874,25.078956682005952,25.02964277415273,0.8984445797443282,0.04650870703975294,0.03318879900770355,0.13592792241419718,0.8984445797443282,2,Tpm4
Q6NSQ7,22.92640169324916,22.704805381366533,23.15997170380534,22.73947985217772,22.221639038925716,22.39249457041208,22.92640169324916,22.704805381366533,23.15997170380534,22.73947985217772,22.221639038925716,22.39249457041208,0.07584202839721946,1.1200900602963182,-0.4791884389685066,-2.381783289579861,0.07584202839721946,5,Ltv1
Q6NV83,20.886732556941126,20.538863370143385,20.27127607677277,20.967473953066303,21.01120268169288,21.04700139544452,20.886732556941126,20.538863370143385,20.27127607677277,20.967473953066303,21.01120268169288,21.04700139544452,0.06927522009398354,1.1594220857485353,0.44293534211547225,2.4655740965675577,0.06927522009398354,8,U2surp
Q6NXH3,21.36575641589263,21.396445907415714,21.61499554569437,21.427417201980926,21.103543946014273,21.47536137486005,21.36575641589263,21.396445907415714,21.61499554569437,21.427417201980926,21.103543946014273,21.47536137486005,0.4291662493849551,0.3673744392741608,-0.1236251153824881,-0.8787298298181893,0.4291662493849551,3,Gpbp1
Q6NXJ0,23.650094595786435,23.64702269643989,23.733348050948884,23.54262288438666,23.367330493170815,23.64218217170685,23.650094595786435,23.64702269643989,23.733348050948884,23.54262288438666,23.367330493170815,23.64218217170685,0.13451580304036245,0.8712266913488226,-0.15944326463696257,-1.872024297445888,0.13451580304036245,17,Wwc2
Q6NZC7,21.68050203590877,21.619480286291388,21.473678007656115,21.423267769974906,21.61315276473206,21.592816512854245,21.68050203590877,21.619480286291388,21.473678007656115,21.423267769974906,21.61315276473206,21.592816512854245,0.6052925102142391,0.21803469993967187,-0.048141094098351545,-0.5601025579630257,0.6052925102142391,11,Sec23ip
Q6NZF1,21.23928851862425,20.63254087654689,21.39314951328684,21.431044568939683,21.139836098292868,20.225880530055292,21.23928851862425,20.63254087654689,21.39314951328684,21.431044568939683,21.139836098292868,20.225880530055292,0.7355539747781372,0.13338545333993135,-0.15607257039004452,-0.36216169340042464,0.7355539747781372,15,Zc3h11a
Q6NZJ6,23.482715406660784,23.315341971282606,22.991131513621504,23.061675747983006,23.703137269328717,23.348948545297198,23.482715406660784,23.315341971282606,22.991131513621504,23.061675747983006,23.703137269328717,23.348948545297198,0.669181672924653,0.17445596169751537,0.1081908903480091,0.4603452737937915,0.669181672924653,15,Eif4g1
Q6P1B1,22.73518826300412,23.077034087648002,22.266508625701263,22.773783123285117,23.0889195472594,23.081413219844695,22.73518826300412,23.077034087648002,22.266508625701263,22.773783123285117,23.0889195472594,23.081413219844695,0.32425028368227266,0.48911963528523394,0.28846163801194535,1.1230839263153114,0.32425028368227266,12,Xpnpep1
Q6P1F6,23.26813761109329,23.007152541038533,23.222405786783405,23.094262001535412,23.332243111288186,23.134769725640783,23.26813761109329,23.007152541038533,23.222405786783405,23.094262001535412,23.332243111288186,23.134769725640783,0.8552980890095361,0.06788249831291032,0.02119296651638436,0.19445262314857575,0.8552980890095361,9,Ppp2r2a
Q6P2B1,21.21216861817234,21.485862712766913,20.855896531013276,20.989192127802305,22.1885791875302,21.693534600061117,21.21216861817234,21.485862712766913,20.855896531013276,20.989192127802305,22.1885791875302,21.693534600061117,0.3262878776098121,0.4863990610112757,0.43912601781369887,1.1177086927252928,0.3262878776098121,31,Tnpo3
Q6P542,21.379306440377743,21.13489503572867,21.042533088729694,NA,21.227467879839665,21.289007968959304,21.379306440377743,21.13489503572867,21.042533088729694,19.11630289425568,21.227467879839665,21.289007968959304,0.4241396234313975,0.3724911535393898,-0.6413186072604837,-0.8891999421520096,0.4241396234313975,8,Abcf1
Q6P549,20.76255398180725,20.609279755584854,20.38078656146407,20.511714053747554,20.726919934490734,20.910715917282115,20.76255398180725,20.609279755584854,20.38078656146407,20.511714053747554,20.726919934490734,20.910715917282115,0.4549350476511381,0.34205060435453805,0.13224320222141017,0.8265688839537781,0.4549350476511381,14,Inppl1
Q6P5E4,22.91194124479541,23.036307785540412,21.929764072477425,22.664814432548507,23.753584839949763,23.32099771277811,22.91194124479541,23.036307785540412,21.929764072477425,22.664814432548507,23.753584839949763,23.32099771277811,0.25885099406508133,0.5869501628584802,0.6204612941543779,1.3149309801542184,0.25885099406508133,12,Uggt1
Q6P5F9,23.176759962388484,23.307025105200836,22.758432254224832,22.519173589383705,23.647791284706194,23.167142468692756,23.176759962388484,23.307025105200836,22.758432254224832,22.519173589383705,23.647791284706194,23.167142468692756,0.9374074962867334,0.028071577823547272,0.030630006989500913,0.08357807766386219,0.9374074962867334,20,Xpo1
Q6P5G6,21.362496086729042,20.680630800062744,21.547031951165984,NA,20.997347654686045,21.479659892348753,21.362496086729042,20.680630800062744,21.547031951165984,19.126904882794335,20.997347654686045,21.479659892348753,0.435246874344479,0.36126433901550026,-0.6620821360428799,-0.8661976653842901,0.435246874344479,7,Ubxn7
Q6P5H2,22.860715701190752,22.86432899094836,22.861113416969904,22.993621184987273,22.927034997868315,23.221565291690354,22.860715701190752,22.86432899094836,22.861113416969904,22.993621184987273,22.927034997868315,23.221565291690354,0.10621887574190936,0.9737982996187169,0.1853544551456423,2.0783684711372077,0.10621887574190936,11,Nes
Q6P8X1,22.708577906649676,22.808959462932048,23.005611529312347,22.841437657966758,22.51938958145537,22.718687552137517,22.708577906649676,22.808959462932048,23.005611529312347,22.841437657966758,22.51938958145537,22.718687552137517,0.3126877494529439,0.5048891333052158,-0.14787803577814174,-1.1541867982419254,0.3126877494529439,5,Snx6
Q6P9P6,23.67206444351125,23.974563032942587,23.63832012294129,24.080421347147887,23.722965917478803,23.821042111855284,23.67206444351125,23.974563032942587,23.63832012294129,24.080421347147887,23.722965917478803,23.821042111855284,0.4952575515882149,0.30516889370342287,0.11316059236228071,0.7494478132436614,0.4952575515882149,18,Kif11
Q6PAM1,23.34068791377416,23.14732481158433,23.623326044365466,23.26813761109329,23.030459695130443,22.929854350944392,23.34068791377416,23.14732481158433,23.623326044365466,23.26813761109329,23.030459695130443,22.929854350944392,0.159915184841901,0.7961102956037668,-0.2942957041852772,-1.7233856873275026,0.159915184841901,8,Txlna
Q6PB44,24.04268336859358,24.368663113846473,23.760200151012192,24.096033068712774,24.32299261862396,23.988758873034374,24.04268336859358,24.368663113846473,23.760200151012192,24.096033068712774,24.32299261862396,23.988758873034374,0.7158996132611113,0.1451478721939982,0.07874597563962027,0.3907516182690096,0.7158996132611113,15,Ptpn23
Q6PB51,24.0698096462935,23.703348529402444,24.21504591126193,23.52324798625991,23.42828655725935,23.17926827082831,24.0698096462935,23.703348529402444,24.21504591126193,23.52324798625991,23.42828655725935,23.17926827082831,0.027973296135407208,1.553256357043627,-0.619133757536769,-3.3727161089889988,0.027973296135407208,6,Ccdc117
Q6PB66,22.96993451095296,23.206083705115844,22.330849057672477,22.60663925426842,23.54521808466943,22.766623531890374,22.96993451095296,23.206083705115844,22.330849057672477,22.60663925426842,23.54521808466943,22.766623531890374,0.7429650831115271,0.12903159615640614,0.13720453236231123,0.35147498250611636,0.7429650831115271,22,Lrpprc
Q6PDH0,21.25845101854002,21.256494353379495,21.38347860062893,21.17047768602258,21.36532925128952,21.34905656783784,21.25845101854002,21.256494353379495,21.38347860062893,21.17047768602258,21.36532925128952,21.34905656783784,0.9549729510551638,0.020008929331277583,-0.0045201557995007136,-0.060081205447241284,0.9549729510551638,16,Phldb1
Q6PDI5,20.24353662035589,20.250839660142237,NA,19.864551923832213,21.23870561152909,20.498140209950936,20.24353662035589,20.250839660142237,18.79879301341213,19.864551923832213,21.23870561152909,20.498140209950936,0.28581612008873025,0.5439132805550049,0.7694094838006613,1.2308191878395895,0.28581612008873025,32,Ecpas
Q6PDM2,24.223393111507868,23.985114387052157,24.589151414325137,24.38758614513196,24.336744077959473,24.32539659577717,24.223393111507868,23.985114387052157,24.589151414325137,24.38758614513196,24.336744077959473,24.32539659577717,0.6592229389035549,0.1809676889536813,0.08402263532781262,0.4755161033763532,0.6592229389035549,2,Srsf1
Q6PDQ2,20.313737778092424,20.41441685239264,NA,20.736695900163244,20.824930780088046,21.350460125331633,20.313737778092424,20.41441685239264,19.180734467071595,20.736695900163244,20.824930780088046,21.350460125331633,0.08498591939437479,1.0706530229431097,1.0010659026754212,2.2778712744191703,0.08498591939437479,26,Chd4
Q6PE15,20.286810413255058,20.44060561167706,20.44929778968145,NA,20.546419731746276,NA,20.286810413255058,20.44060561167706,20.44929778968145,19.34730629428796,20.546419731746276,20.015016082052817,0.29478065567738804,0.5305010194839945,-0.42265723550884005,-1.2045287096172952,0.29478065567738804,7,Abhd10
Q6PEB6,21.541323531496616,21.476251774707823,NA,21.408364988301326,21.673962897049517,21.23876391283806,21.541323531496616,21.476251774707823,19.10601198544787,21.408364988301326,21.673962897049517,21.23876391283806,0.4175398496405797,0.37930206951420986,0.7325015021788666,0.9031032608425392,0.4175398496405797,9,Mob4
Q6PEE2,20.280140939483815,20.89029990689201,20.590488369988655,NA,NA,20.81001927242084,20.280140939483815,20.89029990689201,20.590488369988655,18.64140158446471,19.71801863379001,20.81001927242084,0.2548060327557842,0.5937902939130915,-0.8638299085629733,-1.3282733659580648,0.2548060327557842,11,Ctif
Q6PFD9,23.90048874777881,23.57888307887131,24.560633706416453,23.940915741583428,23.833545644066774,23.231648353273552,23.90048874777881,23.57888307887131,24.560633706416453,23.940915741583428,23.833545644066774,23.231648353273552,0.39690695945914667,0.40131128600539373,-0.34463193138094184,-0.9477856976983644,0.39690695945914667,21,Nup98
Q6PG16,22.063882182500976,22.41882336914759,21.97232075548366,22.02380984133599,NA,22.103287808412023,22.063882182500976,22.41882336914759,21.97232075548366,22.02380984133599,19.585319308052917,22.103287808412023,0.3363766936559197,0.4731741025509139,-0.9142031164437654,-1.0915366604854368,0.3363766936559197,18,Hjurp
Q6PGB6,22.851747516651315,22.983862726597646,22.707546184413836,22.9907161503631,22.794000122836625,22.76348633508828,22.851747516651315,22.983862726597646,22.707546184413836,22.9907161503631,22.794000122836625,22.76348633508828,0.9882041382572243,0.005153331767676566,0.0016820602084024472,0.0157286262502015,0.9882041382572243,4,Naa50
Q6PGG6,22.242781023959207,22.191805042142523,22.2908085948535,22.220074789779147,21.584215673437797,22.01481598307211,22.242781023959207,22.191805042142523,22.2908085948535,22.220074789779147,21.584215673437797,22.01481598307211,0.18617271173266434,0.730083975408505,-0.3020960715553933,-1.5939439445021808,0.18617271173266434,14,Gnl3l
Q6PGH2,23.99929332222192,23.574039106639997,24.4175749343347,24.04034390777255,24.35056803475544,24.057963306944313,23.99929332222192,23.574039106639997,24.4175749343347,24.04034390777255,24.35056803475544,24.057963306944313,0.59338463174393,0.226663705803534,0.15265596209189525,0.5793998261171232,0.59338463174393,1,Jpt2
Q6PHZ2,24.0604393287893,23.58714937897695,23.35110746083796,23.687844664904105,23.78356740643662,23.5535618009903,24.0604393287893,23.58714937897695,23.35110746083796,23.687844664904105,23.78356740643662,23.5535618009903,0.970006888247146,0.013225181695503923,0.008759234575606456,0.04000414755128364,0.970006888247146,11,Camk2d
Q6PIP5,22.953563452976802,23.263273785823067,22.560482111985962,23.04951290411347,23.657963860974625,23.467248310522542,22.953563452976802,23.263273785823067,22.560482111985962,23.04951290411347,23.657963860974625,23.467248310522542,0.1611986212067173,0.7926386772013702,0.46580190827493695,1.7165557039493073,0.1611986212067173,14,Nudcd1
Q6RT24,23.5588251962515,NA,23.233829121568885,23.651299626074028,22.863289442272134,23.093020959602267,23.5588251962515,19.44284041146786,23.233829121568885,23.651299626074028,22.863289442272134,23.093020959602267,0.44930539979472167,0.34745836198351776,1.124038432886728,0.837757583315943,0.44930539979472167,26,Cenpe
Q6Y685,20.979595451346185,21.33636272247187,21.09287583304511,21.499649330780535,20.37665958416822,20.57265212203624,20.979595451346185,21.33636272247187,21.09287583304511,21.499649330780535,20.37665958416822,20.57265212203624,0.42664746997226527,0.3699308253983696,-0.31995765662605535,-0.8839636055729793,0.42664746997226527,17,Tacc1
Q6Y7W8,21.979909395406516,21.981199337048775,22.397908557303648,21.830666841428258,22.117181431666523,22.018725866330616,21.979909395406516,21.981199337048775,22.397908557303648,21.830666841428258,22.117181431666523,22.018725866330616,0.46603052730450995,0.33158563394163176,-0.13081438344451257,-0.8048343722627507,0.46603052730450995,5,Gigyf2
Q6ZPU9,21.522338236780637,21.76117461578473,21.0607196766923,21.396759457250155,21.652591176925597,NA,21.522338236780637,21.76117461578473,21.0607196766923,21.396759457250155,21.652591176925597,19.956552621922643,0.47505208362010454,0.32325877271454073,-0.446109757719757,-0.7874593503628429,0.47505208362010454,11,Kifbp
Q6ZQ38,23.415835621936132,23.796101414472293,23.026463330775158,23.083005293808494,24.28721918660219,23.70503749722937,23.415835621936132,23.796101414472293,23.026463330775158,23.083005293808494,24.28721918660219,23.70503749722937,0.5360749470273799,0.2707744886560629,0.27895387015215434,0.676060479335238,0.5360749470273799,30,Cand1
Q6ZQ58,23.313405653230223,23.119621280660606,23.11481686460573,23.500208764743398,23.67217237715443,23.2765390568774,23.313405653230223,23.119621280660606,23.11481686460573,23.500208764743398,23.67217237715443,23.2765390568774,0.08504528557594138,1.070349756185479,0.30035880009289073,2.277238436604916,0.08504528557594138,7,Larp1
Q6ZQ88,19.925076282474954,20.022557457738948,19.73639862795724,20.249451452153586,19.614483398900397,20.146190769972723,19.925076282474954,20.022557457738948,19.73639862795724,20.249451452153586,19.614483398900397,20.146190769972723,0.6380745251519717,0.19512859404988173,0.10869775095185474,0.5081736991276249,0.6380745251519717,9,Kdm1a
