proteinID,LFQ.intensity.PD1,LFQ.intensity.PD2,LFQ.intensity.PD3,LFQ.intensity.PD4,LFQ.intensity.PE1,LFQ.intensity.PE2,LFQ.intensity.PE3,LFQ.intensity.PE4,impute_LFQ.intensity.PD1,impute_LFQ.intensity.PD2,impute_LFQ.intensity.PD3,impute_LFQ.intensity.PD4,impute_LFQ.intensity.PE1,impute_LFQ.intensity.PE2,impute_LFQ.intensity.PE3,impute_LFQ.intensity.PE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
P47813,21.292101407981935,20.77844294313909,21.262471110025526,20.687225303732415,22.08485509031504,21.802386988308204,21.565790081009286,21.362496086729042,21.292101407981935,20.77844294313909,21.262471110025526,20.687225303732415,22.08485509031504,21.802386988308204,21.565790081009286,21.362496086729042,0.019874115239968626,1.7017121962539972,0.6988218703706508,3.1476416750831473,0.019874115239968626,2,EIF1AX
P48047,21.998966358037364,21.191232753272825,21.01379426845169,20.94934798188541,24.069399941056634,23.949668576826742,23.535758530799185,22.82646392086726,21.998966358037364,21.191232753272825,21.01379426845169,20.94934798188541,24.069399941056634,23.949668576826742,23.535758530799185,22.82646392086726,7.964379291060336e-4,3.0988480655592294,2.3069874019756327,6.22202439666943,7.964379291060336e-4,2,ATP5PO
P48634,NA,19.283490834555664,NA,17.543288644492357,20.652022161413857,20.808841658249758,21.893414118499432,21.75833058510048,17.61639076610274,19.283490834555664,18.13562617745657,17.543288644492357,20.652022161413857,20.808841658249758,21.893414118499432,21.75833058510048,8.789098600131048e-4,3.056055663386171,3.1334530251640516,6.107017675356476,8.789098600131048e-4,8,PRRC2A
P48637,21.354016881557637,NA,NA,NA,20.73107038338577,21.270934030292118,21.232278040974272,21.33641720799941,21.354016881557637,17.541878019942807,18.09387488468255,17.96470340769677,20.73107038338577,21.270934030292118,21.232278040974272,21.33641720799941,0.035609642429333774,1.4484323872284957,2.4040566171929534,2.6992896311332086,0.035609642429333774,3,GSS
P49006,NA,NA,NA,NA,21.651102508162545,23.11368875979103,21.907822211407247,20.317496525918997,17.91596350124442,18.5849325315658,18.33298386681974,18.0611654705342,21.651102508162545,23.11368875979103,21.907822211407247,20.317496525918997,0.0010084724754227524,2.9963359506343026,3.5237661587789155,5.949224328743224,0.0010084724754227524,1,MARCKSL1
P49458,20.885690416109863,20.208362974113435,20.935458596757545,20.700917168802032,24.789798283535355,24.46849179882646,24.073328316638072,23.58531651223414,20.885690416109863,20.208362974113435,20.935458596757545,20.700917168802032,24.789798283535355,24.46849179882646,24.073328316638072,23.58531651223414,2.5938483374955888e-5,4.586055420740119,3.5466264388627877,11.502577011550995,2.5938483374955888e-5,2,SRP9
P49585,NA,NA,20.88717895838068,NA,21.377824799213737,20.991269941470478,21.281499942684288,21.152393785122047,17.76062274206937,18.818193062871206,20.88717895838068,17.60009395695869,21.377824799213737,20.991269941470478,21.281499942684288,21.152393785122047,0.0186674233295868,1.7289156237203847,2.434224937052651,3.197134718103255,0.0186674233295868,6,PCYT1A
P49773,21.89230267160882,21.5083325469973,22.953723291656427,21.625958496731485,23.744682760670464,23.10867312188859,23.197005465373273,22.661925935825934,21.89230267160882,21.5083325469973,22.953723291656427,21.625958496731485,23.744682760670464,23.10867312188859,23.197005465373273,22.661925935825934,0.0247439261899946,1.6065313884836143,1.1829925691910574,2.9766407911868193,0.0247439261899946,2,HINT1
P49790,NA,19.619650431792035,NA,NA,19.92948959124157,20.303740621236525,20.114260866840365,20.12943396067791,18.248168802549127,19.619650431792035,17.99821022892851,18.65475458738293,19.92948959124157,20.303740621236525,20.114260866840365,20.12943396067791,0.0064722106420740146,2.1889473567848854,1.489035247335945,4.084087662492816,0.0064722106420740146,28,NUP153
P49796,NA,NA,NA,NA,19.51804990904022,19.593281690922993,19.549468833305564,20.40478400339457,17.95556025295596,17.63509518985608,18.260212817508602,16.876700979277974,19.51804990904022,19.593281690922993,19.549468833305564,20.40478400339457,0.001262764715296915,2.8986775618494574,2.0845037992661837,5.697774987598927,0.001262764715296915,33,RGS3
P50402,20.84819807401218,NA,NA,21.03563679578789,21.846362681186775,21.628319153536022,21.490962486414574,21.863478506845887,20.84819807401218,17.424547528334994,17.789301644989127,21.03563679578789,21.846362681186775,21.628319153536022,21.490962486414574,21.863478506845887,0.04610570480110978,1.3362453346893601,2.4328596962147664,2.5067447650553523,0.04610570480110978,1,EMD
P50502,22.784286576484913,22.425676918246516,22.748373044157052,22.94842141833151,25.372620397549003,24.969565694693717,23.61840521930025,23.24833702747426,22.784286576484913,22.425676918246516,22.748373044157052,22.94842141833151,25.372620397549003,24.969565694693717,23.61840521930025,23.24833702747426,0.024052598706974807,1.618837994419948,1.5755425954493099,2.9985683688878138,0.024052598706974807,3,ST13
P50552,21.523391578487445,21.150225762282965,21.01862400386755,20.727667897027604,23.343130400318433,22.265078175198486,22.670271564440682,22.288529299704948,21.523391578487445,21.150225762282965,21.01862400386755,20.727667897027604,23.343130400318433,22.265078175198486,22.670271564440682,22.288529299704948,0.0022048124096833146,2.6566283553594516,1.5367750494992443,5.1076331997318976,0.0022048124096833146,3,VASP
P50749,NA,NA,NA,NA,21.596233441742708,21.737273754162686,21.92317657771733,22.540968959330602,18.399073372795034,17.735601865800323,17.730765115689138,17.3749365885891,21.596233441742708,21.737273754162686,21.92317657771733,22.540968959330602,8.738827292991538e-6,5.058546843607463,4.139318947519932,13.871999421646493,8.738827292991538e-6,3,RASSF2
P50995,21.787837213842668,22.80175571551319,21.058805631248987,22.942455800733388,24.639645418945893,25.06583058751595,25.014398870338734,25.640031734396292,21.787837213842668,22.80175571551319,21.058805631248987,22.942455800733388,24.639645418945893,25.06583058751595,25.014398870338734,25.640031734396292,9.65091579859851e-4,3.015431473453444,2.942263062464658,5.9993405983121715,9.65091579859851e-4,6,ANXA11
P51114,19.193785216247885,19.56096715810361,NA,19.506299831987018,20.412040514551652,20.873426088327616,20.7565400347804,20.710449966086976,19.193785216247885,19.56096715810361,17.68235605128626,19.506299831987018,20.412040514551652,20.873426088327616,20.7565400347804,20.710449966086976,0.00939965675808401,2.026888004995169,1.7022620865304674,3.7598976826345107,0.00939965675808401,6,FXR1
P51858,19.76776741646594,19.5595675430994,20.246207096024055,19.53423447928546,23.622991066218944,23.090212588980652,23.118417715024307,22.340008710785817,19.76776741646594,19.5595675430994,20.246207096024055,19.53423447928546,23.622991066218944,23.090212588980652,23.118417715024307,22.340008710785817,4.425535636835649e-5,4.354034157724611,3.2659633865337163,10.482074130769835,4.425535636835649e-5,2,HDGF
P51970,NA,NA,NA,NA,22.09866953828725,22.004017419393865,21.66635404757657,NA,19.011550674730387,16.997635598301702,17.400415185633804,17.293537807633456,22.09866953828725,22.004017419393865,21.66635404757657,17.608694111056774,0.035584128447052533,1.4487436667703455,3.1686489625037773,2.699828382370426,0.035584128447052533,8,NDUFA8
P52272,23.33756092900001,23.17762696207541,23.457386891358198,22.84716595287533,24.02563569543289,24.09683738107173,23.835088943047552,23.46088979466987,23.33756092900001,23.17762696207541,23.457386891358198,22.84716595287533,24.02563569543289,24.09683738107173,23.835088943047552,23.46088979466987,0.015565927657673269,1.8078249922571767,0.649677769728271,3.342368268755431,0.015565927657673269,5,HNRNPM
P52298,18.711929067313978,NA,NA,NA,19.98036274958498,19.676934995905345,19.69905387801235,18.864415901084914,18.711929067313978,18.07350612144688,18.78920100861931,18.836306167699274,19.98036274958498,19.676934995905345,19.69905387801235,18.864415901084914,0.01901475340670419,1.7209093023745163,0.9524562898770341,3.1825385108838815,0.01901475340670419,3,NCBP2
P52435,NA,NA,NA,NA,20.74402572090463,19.889913869746817,20.17657736972797,19.612702948671018,18.235448262802443,18.432625777671003,17.91563603892299,18.225687320002972,20.74402572090463,19.889913869746817,20.17657736972797,19.612702948671018,3.636387055153252e-4,3.4393298969102157,1.9034556274127539,7.198822452019535,3.636387055153252e-4,1,POLR2J
P52597,24.931433310323726,24.919116828277918,25.016058094260426,24.805332561692673,26.983593129807005,26.82989786705163,26.533398772520403,26.690724403124445,24.931433310323726,24.919116828277918,25.016058094260426,24.805332561692673,26.983593129807005,26.82989786705163,26.533398772520403,26.690724403124445,2.2657786611786515e-6,5.644782517651689,1.8414183444871846,17.45724519016247,2.2657786611786515e-6,6,HNRNPF
P53990,NA,NA,NA,NA,21.171149915006456,21.00908503902627,NA,20.162140511228827,17.920703971765548,18.692837207286463,17.46503320745053,16.920870169088236,21.171149915006456,21.00908503902627,18.14012312683828,20.162140511228827,0.024068953972359385,1.6185427835888504,2.370763509127265,2.998041756140319,0.024068953972359385,3,IST1
P54725,19.093752819973894,19.24609109111579,19.131193804981905,NA,21.136523077180218,19.957164405206857,19.88948316795716,19.599197330431156,19.093752819973894,19.24609109111579,19.131193804981905,18.376865718031038,21.136523077180218,19.957164405206857,19.88948316795716,19.599197330431156,0.023579798374092898,1.6274599127860203,1.183616136668192,3.0139620284118673,0.023579798374092898,1,RAD23A
P54727,22.048864654981415,22.13702364362177,21.793166688268556,21.905216577540646,25.122064911929577,24.257674425000648,24.276468063346353,23.88966883104742,22.048864654981415,22.13702364362177,21.793166688268556,21.905216577540646,25.122064911929577,24.257674425000648,24.276468063346353,23.88966883104742,1.1294325618260847e-4,3.9471396955990183,2.4154011667279036,8.888310059455176,1.1294325618260847e-4,1,RAD23B
P54819,22.129213829122413,21.36495537848191,21.33298059468798,21.78855425910638,23.80360929385878,23.215386653457262,23.23483789191234,22.762797262498232,22.129213829122413,21.36495537848191,21.33298059468798,21.78855425910638,23.80360929385878,23.215386653457262,23.23483789191234,22.762797262498232,0.0013659027241894918,2.8645802288038453,1.6002317600819822,5.611849864284507,0.0013659027241894918,4,AK2
P55010,NA,NA,NA,NA,NA,20.168030573162277,20.490815629786088,19.930644948907936,17.57657251038193,17.768535989972964,18.445774311511162,17.60338013824801,18.056541889216543,20.168030573162277,20.490815629786088,19.930644948907936,0.020970598432221113,1.678389176015195,1.812942522739693,3.105433447042006,0.020970598432221113,8,EIF5
P55145,NA,NA,NA,NA,22.02998812708972,21.465430890711634,21.398326185050344,20.144946960049236,17.816540254565883,18.74767984836756,18.255657652956973,18.262670221088666,22.02998812708972,21.465430890711634,21.398326185050344,20.144946960049236,5.029321615010447e-4,3.2984905912316775,2.989036046480461,6.780983543334206,5.029321615010447e-4,8,MANF
P55769,NA,NA,NA,NA,23.420983054177185,23.304938375594148,23.338921320464213,22.623638620477813,17.414652356536156,17.232871806079174,17.875980588655903,18.999871439503227,23.420983054177185,23.304938375594148,23.338921320464213,22.623638620477813,1.9426575444761367e-5,4.71160375094548,5.291276294984726,12.092235613649326,1.9426575444761367e-5,4,SNU13
P55957,NA,21.0371125615231,NA,20.902275002373557,20.719669567236178,22.581896578230676,22.041029428489118,22.11384770117436,18.100793350557524,21.0371125615231,18.071835757303614,20.902275002373557,20.719669567236178,22.581896578230676,22.041029428489118,22.11384770117436,0.04476054564463019,1.3491046279299344,2.336106650843135,2.5286606666048694,0.04476054564463019,3,BID
P56279,21.64640753087846,NA,NA,NA,23.858611665900973,21.704467691613484,22.676698313919598,22.109741401082424,21.64640753087846,18.156818458285336,17.79424481647205,17.282307099800928,23.858611665900973,21.704467691613484,22.676698313919598,22.109741401082424,0.012428126180216013,1.9055943460918816,3.8674352917699224,3.5259791169411767,0.012428126180216013,1,TCL1A
P60468,NA,NA,19.707099577862305,NA,21.08427120023993,20.970917560274188,21.096226144577837,20.813781191217036,17.08350765395576,17.863543829183758,19.707099577862305,17.863899571449757,21.08427120023993,20.970917560274188,21.096226144577837,20.813781191217036,0.002217446796518959,2.654146791453586,2.8617863659643525,5.1018137041529705,0.002217446796518959,1,SEC61B
P60660,23.9985188132488,23.61087975805913,23.99989543075868,24.005131767539435,26.177216342960925,26.05185829461284,26.24379808078024,25.767820950679674,23.9985188132488,23.61087975805913,23.99989543075868,24.005131767539435,26.177216342960925,26.05185829461284,26.24379808078024,25.767820950679674,5.477506945717604e-6,5.261417063062571,2.156566974856908,15.024529495698495,5.477506945717604e-6,3,MYL6
P60866,24.797833668284454,24.37092574779843,24.735053944920125,24.535758530799185,26.547514479521755,26.238523404751685,26.08654865609457,25.528593132186476,24.797833668284454,24.37092574779843,24.735053944920125,24.535758530799185,26.547514479521755,26.238523404751685,26.08654865609457,25.528593132186476,7.110851740813864e-4,3.148078376178698,1.4904019451880757,6.356383188603412,7.110851740813864e-4,2,RPS20
P61088,22.42131700244451,22.2620696045946,22.826735446834938,22.65495238046558,25.67184855199706,24.632008287465265,24.965476058828497,24.103095675362987,22.42131700244451,22.2620696045946,22.826735446834938,22.65495238046558,25.67184855199706,24.632008287465265,24.965476058828497,24.103095675362987,6.044752693771019e-4,3.218621462533174,2.301838534828544,6.5528272735303785,6.044752693771019e-4,1,UBE2N
P61163,NA,20.837689522321273,NA,NA,21.224821325752053,20.818781872275405,21.03113309648737,21.23870561152909,17.82728910156905,20.837689522321273,18.677077452800546,17.36861352369693,21.224821325752053,20.818781872275405,21.03113309648737,21.23870561152909,0.021247618329875626,1.6726897434565446,2.4006930764140293,3.0951500091811126,0.021247618329875626,2,ACTR1A
P61224,NA,21.011407449990845,NA,20.537631714476294,21.988880197485106,22.674350909524193,22.624486700132724,22.796398520024926,17.73059708712761,21.011407449990845,17.619488278570074,20.537631714476294,21.988880197485106,22.674350909524193,22.624486700132724,22.796398520024926,0.011508401665678727,1.9389849887921706,3.2962479492505317,3.5896733812998214,0.011508401665678727,4,RAP1B
P61758,NA,NA,NA,NA,23.864291202299373,23.71460607927679,23.848427334023928,23.674113803190227,18.348961695572314,17.655934776727488,17.97042490418563,17.184049688723686,23.864291202299373,23.71460607927679,23.848427334023928,23.674113803190227,3.589365487429683e-7,6.4449823173445715,5.985516838395302,23.825922475289104,3.589365487429683e-7,3,VBP1
P61769,23.373184838730733,22.13821179330757,21.683846174499408,22.186767135743864,24.047600562771283,23.809116520879666,23.60873850814242,23.116531165376443,23.373184838730733,22.13821179330757,21.683846174499408,22.186767135743864,24.047600562771283,23.809116520879666,23.60873850814242,23.116531165376443,0.019580359237358957,1.7081793445363798,1.2999942037220613,3.159381939428811,0.019580359237358957,2,B2M
P61956,NA,NA,NA,23.25436202165479,26.83893998314774,25.82747703413041,26.32769379946471,25.08281855976485,18.417028188145277,17.05418830368233,17.825337176619115,23.25436202165479,26.83893998314774,25.82747703413041,26.32769379946471,25.08281855976485,0.003166150403313678,2.499468458463645,6.8815034216015505,4.747718227560794,0.003166150403313678,1,SUMO2
P62241,24.398456668932393,24.04501904190772,24.2608357102197,24.100531453331104,25.849668526352996,25.514877034171853,25.79672031534272,25.607892402293942,24.398456668932393,24.04501904190772,24.2608357102197,24.100531453331104,25.849668526352996,25.514877034171853,25.79672031534272,25.607892402293942,1.1267351117472285e-5,4.948178171822543,1.4910788509426496,13.28072019613845,1.1267351117472285e-5,5,RPS8
P62244,23.477042780164354,23.642953342378203,23.849477643177156,23.861832814559197,24.398587141013955,24.066446623667286,24.26234206689396,24.512497914153087,23.477042780164354,23.642953342378203,23.849477643177156,23.861832814559197,24.398587141013955,24.066446623667286,24.26234206689396,24.512497914153087,0.003960422026431281,2.4022585327652632,0.6021417913623459,4.533502241310227,0.003960422026431281,2,RPS15A
P62249,23.630231569210057,23.411057840302725,23.89300668738673,23.576463125761183,24.76126593812058,24.3117438810662,24.411510470801304,24.28855746111665,23.630231569210057,23.411057840302725,23.89300668738673,23.576463125761183,24.76126593812058,24.3117438810662,24.411510470801304,24.28855746111665,0.001506772788961647,2.8219522313878773,0.8155796321110103,5.505750200198937,0.001506772788961647,2,RPS16
P62263,22.86065887569957,22.52475499231747,23.09239197239119,22.686691158191465,25.131594183976013,24.063075743280535,24.390606672013888,23.767694687559118,22.86065887569957,22.52475499231747,23.09239197239119,22.686691158191465,25.131594183976013,24.063075743280535,24.390606672013888,23.767694687559118,0.0027930846961679206,2.553915894760626,1.5471185720574638,4.8704563762928315,0.0027930846961679206,3,RPS14
P62266,22.320281625728487,22.12669565155224,21.894080575863676,22.3804695204693,23.476053955560264,24.08253435288067,23.83537812790287,23.252601915885535,22.320281625728487,22.12669565155224,21.894080575863676,22.3804695204693,23.476053955560264,24.08253435288067,23.83537812790287,23.252601915885535,4.589906361710513e-4,3.3381961743771686,1.4812602446539103,6.896741739248305,4.589906361710513e-4,3,RPS23
P62273,NA,20.728664577579085,22.21617153573497,21.204905416474396,23.715758433507887,23.125466444478313,23.766481999025213,23.221624289780223,17.85988699334007,20.728664577579085,22.21617153573497,21.204905416474396,23.715758433507887,23.125466444478313,23.766481999025213,23.221624289780223,0.020694636762446247,1.6841421920440698,2.9549256609157766,3.11582582130506,0.020694636762446247,4,RPS29
P62280,22.36967508294238,21.818859870547577,22.28523061406924,22.19397165796687,23.826095339581567,23.317413717903847,23.55309301299563,23.35285920396931,22.36967508294238,21.818859870547577,22.28523061406924,22.19397165796687,23.826095339581567,23.317413717903847,23.55309301299563,23.35285920396931,2.0531355250196734e-4,3.6875823824240523,1.3454310122310709,7.986966241016906,2.0531355250196734e-4,3,RPS11
P62308,NA,NA,NA,NA,25.000583247239355,24.41118717779359,25.24731592214231,24.321548307209326,18.019582760002294,17.572869649800783,18.91300066899435,17.266567212745688,25.000583247239355,24.41118717779359,25.24731592214231,24.321548307209326,3.688361162968414e-6,5.433166559580285,6.802153590710365,16.071154850164465,3.688361162968414e-6,1,SNRPG
P62312,NA,NA,NA,NA,21.22158004143901,21.222641627241796,20.92745101815618,20.519509563079396,18.1171752837026,16.503944727298162,17.99003192611994,18.2462415881048,21.22158004143901,21.222641627241796,20.92745101815618,20.519509563079396,3.096161598790176e-4,3.50917638014957,3.25844718117272,7.413704636976463,3.096161598790176e-4,1,LSM6
P62316,NA,NA,NA,NA,24.583653463011494,24.068088101874736,23.655017914320137,23.112098382134896,18.155986434958766,18.481950497169613,17.56284438383756,17.4985759975698,24.583653463011494,24.068088101874736,23.655017914320137,23.112098382134896,5.269775334012649e-6,5.2782078996410435,5.929875136951381,15.123901536545374,5.269775334012649e-6,2,SNRPD2
P62424,23.435934719936444,23.235349317501278,23.30730310790733,23.531838322833178,24.18071047260452,24.20709715814644,24.114658029964936,24.076838425974678,23.435934719936444,23.235349317501278,23.30730310790733,23.531838322833178,24.18071047260452,24.20709715814644,24.114658029964936,24.076838425974678,4.1890804513552044e-5,4.377881298926411,0.7672196546280858,10.583001282859772,4.1890804513552044e-5,3,RPL7A
P62701,23.009290108090255,22.67910635377136,22.66737232628022,22.85483186750112,24.46419722684134,24.039674793010303,24.253352387493493,24.001528459783948,23.009290108090255,22.67910635377136,22.66737232628022,22.85483186750112,24.46419722684134,24.039674793010303,24.253352387493493,24.001528459783948,4.808636714754751e-5,4.317978031979419,1.3870380528715351,10.331137012807206,4.808636714754751e-5,4,RPS4X
P62753,21.935710366581958,21.57938960272547,21.59846147241084,22.133798203240026,22.64482447105515,22.798891794019486,22.342804974265984,22.003640060358798,21.935710366581958,21.57938960272547,21.59846147241084,22.133798203240026,22.64482447105515,22.798891794019486,22.342804974265984,22.003640060358798,0.028446299593892974,1.5459742203225222,0.6357004136852815,2.8694837526827848,0.028446299593892974,3,RPS6
P62826,24.237174358909602,24.279446787819996,24.17089022730152,24.348948545297198,25.518633467687344,25.34877974388349,25.29386310771976,24.958589883946427,24.237174358909602,24.279446787819996,24.17089022730152,24.348948545297198,25.518633467687344,25.34877974388349,25.29386310771976,24.958589883946427,1.6677773870875392e-4,3.7778619189330107,1.0208515709771788,8.291077925519119,1.6677773870875392e-4,3,RAN
P62829,21.79530883374043,21.57625551220852,21.258393507426383,21.156102832603903,22.993344766910862,23.208318317158124,22.851823752914328,22.196465253789587,21.79530883374043,21.57625551220852,21.258393507426383,21.156102832603903,22.993344766910862,23.208318317158124,22.851823752914328,22.196465253789587,0.0020184361452143438,2.6949849852775496,1.3659728511984142,5.198158707764688,0.0020184361452143438,2,RPL23
P62851,NA,20.443239006894547,20.97168948652505,20.575609412246582,25.097520694191562,23.73923260720074,23.91679573605387,23.39047547617504,18.585677243919275,20.443239006894547,20.97168948652505,20.575609412246582,25.097520694191562,23.73923260720074,23.91679573605387,23.39047547617504,9.575239985698141e-4,3.0188503324341878,3.891952341008942,6.008346804040353,9.575239985698141e-4,1,RPS25
P62857,21.995347599094746,21.636440533780526,22.292775459562904,22.009870978858835,27.072142747034075,25.81904509954511,26.043497112591012,24.818118716648517,21.995347599094746,21.636440533780526,22.292775459562904,22.009870978858835,27.072142747034075,25.81904509954511,26.043497112591012,24.818118716648517,1.7589364714740608e-4,3.754749845924288,3.954592276130427,8.212294821973948,1.7589364714740608e-4,1,RPS28
P62888,21.326411930855034,NA,21.380892226314955,21.40893504939141,24.489591242849414,23.608287313442606,24.054986460500846,23.581184028387582,21.326411930855034,17.72244023195813,21.380892226314955,21.40893504939141,24.489591242849414,23.608287313442606,24.054986460500846,23.581184028387582,0.010024570660380367,1.9989342185901273,3.4738424016652303,3.705355629514801,0.010024570660380367,3,RPL30
P62913,24.57201597485299,24.355550046940724,24.16023336414111,24.246844956339107,25.523816288500704,25.238778487797177,25.414191010358785,24.645978957002576,24.57201597485299,24.355550046940724,24.16023336414111,24.246844956339107,25.523816288500704,25.238778487797177,25.414191010358785,24.645978957002576,0.006660418679935837,2.1764984698280943,0.8720301003463256,4.058681508183197,0.006660418679935837,4,RPL11
P62917,22.460714851354435,22.09908707305939,21.631653118817265,21.882484839968235,24.346042405755103,24.23527626780173,24.313405653230223,23.815091638732145,22.460714851354435,22.09908707305939,21.631653118817265,21.882484839968235,24.346042405755103,24.23527626780173,24.313405653230223,23.815091638732145,5.5707970547165985e-5,4.254082662689746,2.158969020579967,10.068491640396529,5.5707970547165985e-5,4,RPL8
P62937,26.35242146755182,26.17843265247834,26.963118155352213,26.077307154370494,27.722340607186172,27.39362088812061,27.32422945003597,26.802796181682158,26.35242146755182,26.17843265247834,26.963118155352213,26.077307154370494,27.722340607186172,27.39362088812061,27.32422945003597,26.802796181682158,0.01562911833116782,1.8060655206825824,0.9179269243180102,3.3391019891996434,0.01562911833116782,4,PPIA
P62942,22.147060799315156,21.813194037637288,22.668346600943234,22.022354266023736,25.093254743908172,23.964550986023603,24.298100614861305,23.480868086794796,22.147060799315156,21.813194037637288,22.668346600943234,22.022354266023736,25.093254743908172,23.964550986023603,24.298100614861305,23.480868086794796,0.0018000122762352742,2.744724532961662,2.046454681917119,5.317184326960295,0.0018000122762352742,1,FKBP1A
P62993,21.021405659443793,21.10162180462648,NA,20.70615535050733,22.59297614968386,22.699795247829222,22.630653737961897,21.781047484324976,21.021405659443793,21.10162180462648,17.25307520030535,20.70615535050733,22.59297614968386,22.699795247829222,22.630653737961897,21.781047484324976,0.044761117120032,1.3490990831577332,2.4055536512292512,2.5286512086963646,0.044761117120032,2,GRB2
P63098,NA,NA,NA,NA,20.59814339290322,20.914589515048153,21.09210157808508,NA,18.27821505322766,17.26481882967184,17.45584232042649,17.618520071599082,20.59814339290322,20.914589515048153,21.09210157808508,17.44384356449429,0.03804411520064165,1.4197125119168885,2.3578204439014208,2.6496950705458735,0.03804411520064165,2,PPP3R1
P63151,19.606661843144465,19.948350119557578,NA,19.58856825081821,20.64772542175378,20.44909623966144,20.681574719528374,20.595960385048244,19.606661843144465,19.948350119557578,18.095340058837433,19.58856825081821,20.64772542175378,20.44909623966144,20.681574719528374,20.595960385048244,0.021561039134484525,1.666330312154249,1.2838591234085364,3.083689916229995,0.021561039134484525,9,PPP2R2A
P63173,20.391734464000606,19.83582528634994,20.001820491144617,18.33973694003228,25.86709903574132,25.414900680592655,25.634198410931447,24.06208765235151,20.391734464000606,19.83582528634994,20.001820491144617,18.33973694003228,25.86709903574132,25.414900680592655,25.634198410931447,24.06208765235151,8.959693159056711e-5,4.047706863285455,5.60229214952237,9.260662468402174,8.959693159056711e-5,1,RPL38
P63220,23.387849050834898,22.86966613039827,23.37888326957735,23.333608524073135,25.75842208763481,25.187069302472562,25.20512175676135,24.41415874432488,23.387849050834898,22.86966613039827,23.37888326957735,23.333608524073135,25.75842208763481,25.187069302472562,25.20512175676135,24.41415874432488,7.690424430843196e-4,3.114049691032565,1.8986912290774853,6.263276359101465,7.690424430843196e-4,2,RPS21
P63241,24.213711798105674,23.84661136069615,24.094262001535412,23.777961590176535,25.435235323900194,25.173294369783676,25.438982668339616,25.40408883355256,24.213711798105674,23.84661136069615,24.094262001535412,23.777961590176535,25.435235323900194,25.173294369783676,25.438982668339616,25.40408883355256,2.6927569204492308e-5,4.569802849288943,1.3797636112655667,11.428222650332938,2.6927569204492308e-5,4,EIF5A
P67936,24.725828460211574,23.438094348367297,24.301872368750512,24.016653247952824,28.300729660673344,27.702859943526263,27.893423376960335,27.455522508820874,24.725828460211574,23.438094348367297,24.301872368750512,24.016653247952824,28.300729660673344,27.702859943526263,27.893423376960335,27.455522508820874,2.6183992362791692e-5,4.5819641343727495,3.717521766174656,11.48381768751927,2.6183992362791692e-5,2,TPM4
P68036,NA,NA,NA,NA,23.094841862894057,23.255803131594707,23.429180934942533,23.16942287760437,18.0610843516136,17.450505947968704,17.772315879762886,17.657378294570513,23.094841862894057,23.255803131594707,23.429180934942533,23.16942287760437,2.356861756311584e-8,7.627665890632997,5.501991083279993,37.614693288180604,2.356861756311584e-8,3,UBE2L3
P78330,20.060125934297933,NA,NA,NA,21.544722997755475,19.827848169326526,20.641741317603834,20.197965342348727,20.060125934297933,18.473397638271074,18.774767170773774,17.463109932372483,21.544722997755475,19.827848169326526,20.641741317603834,20.197965342348727,0.028835758370027564,1.5400686223149114,1.8602192878298283,2.8590975456222973,0.028835758370027564,3,PSPH
P78371,22.753095119834438,22.743861414197447,22.51463026993997,22.90552876770989,23.244654757896306,23.756030950107032,23.46973421626536,23.51026580697288,22.753095119834438,22.743861414197447,22.51463026993997,22.90552876770989,23.244654757896306,23.756030950107032,23.46973421626536,23.51026580697288,0.0011564784308418898,2.9368624627236257,0.7658925398899576,5.795137690926428,0.0011564784308418898,6,CCT2
P78417,22.97382766973394,22.705353958688075,23.162540077377116,23.169178174158954,24.060686697413495,24.027746071516304,24.002387206857453,24.2133409920685,22.97382766973394,22.705353958688075,23.162540077377116,23.169178174158954,24.060686697413495,24.027746071516304,24.002387206857453,24.2133409920685,1.0300740482699808e-4,3.987131554324797,1.0733152719744155,9.034769599327722,1.0300740482699808e-4,5,GSTO1
P82932,NA,NA,NA,NA,20.99133915041443,20.550840707784296,20.36313804537545,20.417716563738068,17.60700804951908,18.221736158780427,18.062104443478276,16.75521082188517,20.99133915041443,20.550840707784296,20.36313804537545,20.417716563738068,1.8433868466046988e-4,3.734383515721768,2.9192437484123204,8.143404521004681,1.8433868466046988e-4,1,MRPS6
P82979,21.360889939265615,20.19856494131039,20.195564451395413,20.730572959507416,23.50348803256973,22.944619848171655,22.980659096462794,22.3302472850892,21.360889939265615,20.19856494131039,20.195564451395413,20.730572959507416,23.50348803256973,22.944619848171655,22.980659096462794,22.3302472850892,7.27250164266587e-4,3.1383161719852493,2.3183554927036347,6.329563761541733,7.27250164266587e-4,1,SARNP
P84103,22.035368312481843,22.41575827047244,22.678741106359638,22.158724317093927,24.63942462080636,24.167755013035208,23.45412656219461,22.96333427325253,22.035368312481843,22.41575827047244,22.678741106359638,22.158724317093927,24.63942462080636,24.167755013035208,23.45412656219461,22.96333427325253,0.009790210578989043,2.0092079667965153,1.4840121157202155,3.7253561039847,0.009790210578989043,4,SRSF3
Q00059,NA,NA,20.89156123103289,NA,23.480498338800572,24.0506756981069,24.623772560940026,22.812802469118736,17.421358469505737,17.309897397145782,20.89156123103289,17.21947231647039,23.480498338800572,24.0506756981069,24.623772560940026,22.812802469118736,0.0012916689169916798,2.8888487912557452,5.531364913202857,5.672909026820633,0.0012916689169916798,4,TFAM
