proteinID,LFQ.intensity.HE1,LFQ.intensity.HE2,LFQ.intensity.HE3,LFQ.intensity.HE4,LFQ.intensity.PE1,LFQ.intensity.PE2,LFQ.intensity.PE3,LFQ.intensity.PE4,impute_LFQ.intensity.HE1,impute_LFQ.intensity.HE2,impute_LFQ.intensity.HE3,impute_LFQ.intensity.HE4,impute_LFQ.intensity.PE1,impute_LFQ.intensity.PE2,impute_LFQ.intensity.PE3,impute_LFQ.intensity.PE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
P61956,23.682067886296803,25.789574438289748,24.253424527656062,25.191895382794478,25.861832814559197,24.89933663783203,25.316240093448883,24.50282063783361,23.682067886296803,25.789574438289748,24.253424527656062,25.191895382794478,25.861832814559197,24.89933663783203,25.316240093448883,24.50282063783361,0.4809701504397148,0.3178818756044959,0.4158169871591575,0.7511583466636476,0.4809701504397148,1,SUMO2
P61978,23.68399605043413,23.59434374126195,23.523726571449533,24.210965573918863,23.463511401920808,23.540259553461095,23.54262288438666,23.36038095290308,23.68399605043413,23.59434374126195,23.523726571449533,24.210965573918863,23.463511401920808,23.540259553461095,23.54262288438666,23.36038095290308,0.1383420262328512,0.8590458676966471,-0.2765642860982105,-1.708833041710087,0.1383420262328512,5,HNRNPK
P61981,22.46393540489213,22.586370695113963,NA,22.194602975157967,22.772253351912223,22.394877135242336,22.327755464957693,22.232687922474938,22.46393540489213,22.586370695113963,17.178285241433247,22.194602975157967,22.772253351912223,22.394877135242336,22.327755464957693,22.232687922474938,0.352860963066891,0.45239638488850764,1.3260948894974725,1.006872865981781,0.352860963066891,3,YWHAG
P62081,22.78727926547736,22.18725057213639,22.903121319708045,23.34340153263287,21.73206471692066,22.676891965705032,22.006758883479392,21.51619440192298,22.78727926547736,22.18725057213639,22.903121319708045,23.34340153263287,21.73206471692066,22.676891965705032,22.006758883479392,21.51619440192298,0.05550932637266694,1.2556340429691433,-0.8222856804816487,-2.3701499871802305,0.05550932637266694,0,RPS7
P62136,22.029853365047597,22.041330285939505,21.750787117733626,21.160418036985973,21.752053912310554,21.896447711774336,22.039089062915767,22.220930909801115,22.029853365047597,22.041330285939505,21.750787117733626,21.160418036985973,21.752053912310554,21.896447711774336,22.039089062915767,22.220930909801115,0.35167229064733185,0.4538618497468826,0.2315331977737678,1.0095583879288592,0.35167229064733185,13,PPP1CA
P62191,20.135834514613734,19.507597228408045,19.77189885763006,19.052132850277907,20.110824816514683,19.591420078027006,19.770979989765436,19.429186044079273,20.135834514613734,19.507597228408045,19.77189885763006,19.052132850277907,20.110824816514683,19.591420078027006,19.770979989765436,19.429186044079273,0.702022714757123,0.1536488355424461,0.10873686936416505,0.40141215058348945,0.702022714757123,3,PSMC1
P62195,20.655083445197977,20.027020450409836,20.363886636273698,20.05364487301991,21.206038977551547,21.184105336020348,20.644384423761547,20.267851957188608,20.655083445197977,20.027020450409836,20.363886636273698,20.05364487301991,21.206038977551547,21.184105336020348,20.644384423761547,20.267851957188608,0.0882350439907067,1.0543588934501706,0.5506863224051557,2.033500073823969,0.0882350439907067,3,PSMC5
P62241,24.177824625900637,24.598381959108274,24.258968515421596,24.307720011548692,24.75506319403703,24.31906897580516,24.658454267769066,24.427135827782116,24.177824625900637,24.598381959108274,24.258968515421596,24.307720011548692,24.75506319403703,24.31906897580516,24.658454267769066,24.427135827782116,0.18430381497259474,0.7344656750663369,0.20420678835354167,1.4999080985831372,0.18430381497259474,5,RPS8
P62244,23.78316771255932,23.78696034093194,24.30514718442928,23.735415542046326,23.780967414670116,23.421111504966646,23.702820321202317,23.935440611517276,23.78316771255932,23.78696034093194,24.30514718442928,23.735415542046326,23.780967414670116,23.421111504966646,23.702820321202317,23.935440611517276,0.30688731995801943,0.5130210554783371,-0.192587731902627,-1.1165688506225122,0.30688731995801943,2,RPS15A
P62249,23.234487095268346,23.536944372589517,23.333608524073135,23.645704163180508,23.9818961228826,23.528861360361972,23.61020391714692,23.58520188071043,23.234487095268346,23.536944372589517,23.333608524073135,23.645704163180508,23.9818961228826,23.528861360361972,23.61020391714692,23.58520188071043,0.1373594972490125,0.8621413074101802,0.2388547814976043,1.7139935025997595,0.1373594972490125,2,RPS16
P62258,22.50709874019805,22.27863888481243,22.512051768909068,22.687417547725087,22.642116052178853,22.52075678081503,22.395870889003124,22.35925518754205,22.50709874019805,22.27863888481243,22.512051768909068,22.687417547725087,22.642116052178853,22.52075678081503,22.395870889003124,22.35925518754205,0.8788251329725,0.056097531456588925,-0.016802008026395754,-0.1590805433147764,0.8788251329725,3,YWHAE
P62263,22.910404847684873,23.368796308237084,23.09405254986595,23.338105239529344,24.395387173334726,23.37198929008094,23.68720394170739,22.989313415825176,22.910404847684873,23.368796308237084,23.09405254986595,23.338105239529344,24.395387173334726,23.37198929008094,23.68720394170739,22.989313415825176,0.22073661773205056,0.6561256162726826,0.4331337189077473,1.3666279847506997,0.22073661773205056,3,RPS14
P62266,23.04671836879562,23.082972820058796,22.798456770840485,23.627339727129844,23.12582901186685,23.514124572338236,23.26399008345999,22.885373902920076,23.04671836879562,23.082972820058796,22.798456770840485,23.627339727129844,23.12582901186685,23.514124572338236,23.26399008345999,22.885373902920076,0.7980852625607541,0.0979507087976433,0.058457470940101786,0.26744082090058063,0.7980852625607541,3,RPS23
P62269,21.859465023052994,22.054141902747567,22.602499523907497,22.140647565508704,21.167540652097756,21.7373562858432,21.572467089967127,21.649919234774806,21.859465023052994,22.054141902747567,22.602499523907497,22.140647565508704,21.167540652097756,21.7373562858432,21.572467089967127,21.649919234774806,0.02018987550664284,1.69486635896348,-0.632367688133467,-3.13523132079417,0.02018987550664284,0,RPS18
P62273,22.684959166990165,24.269636366866788,23.674329356013114,23.639755805344883,23.308831165962637,22.713935194832633,23.355146740305972,22.830202604041148,22.684959166990165,24.269636366866788,23.674329356013114,23.639755805344883,23.308831165962637,22.713935194832633,23.355146740305972,22.830202604041148,0.20921281984985257,0.6794117069010118,-0.5151412475181409,-1.4064503177336853,0.20921281984985257,4,RPS29
P62277,23.433007714483047,23.84498460260948,24.284044628374502,23.87380154572489,22.712928282848832,23.608061663165948,23.167846872259133,23.185209974061163,23.433007714483047,23.84498460260948,24.284044628374502,23.87380154572489,22.712928282848832,23.608061663165948,23.167846872259133,23.185209974061163,0.03386522083256713,1.4702460880466166,-0.6904479247142099,-2.7371092160945976,0.03386522083256713,0,RPS13
P62280,22.65896629250418,23.016228163226895,23.073916651468856,22.920925599770307,23.385744462509976,22.757415240421658,23.024317254863696,22.811391941821565,22.65896629250418,23.016228163226895,23.073916651468856,22.920925599770307,23.385744462509976,22.757415240421658,23.024317254863696,22.811391941821565,0.6647658826573009,0.17733127766240186,0.07720804816166549,0.45550425643116954,0.6647658826573009,3,RPS11
P62304,21.00250739066761,20.185920732058168,20.440200046971068,20.369435470194325,20.64825224120126,20.799227858473284,20.749928334147214,21.11018761185749,21.00250739066761,20.185920732058168,20.440200046971068,20.369435470194325,20.64825224120126,20.799227858473284,20.749928334147214,21.11018761185749,0.15655927536424513,0.8053211974805997,0.327383101447019,1.6190709370366758,0.15655927536424513,1,SNRPE
P62308,NA,24.92940290210606,23.614254221723474,24.022760620840305,24.329850524967537,23.967720197785727,24.401714936365682,23.83238708544929,17.107118666054458,24.92940290210606,23.614254221723474,24.022760620840305,24.329850524967537,23.967720197785727,24.401714936365682,23.83238708544929,0.37685278255414034,0.4238282736960329,1.7145340834609861,0.9541457976631752,0.37685278255414034,1,SNRPG
P62312,19.54926199935019,21.065066337183783,20.21537184025254,20.556745526004686,20.638209626633582,20.655956905926292,20.32794729630382,19.973512399294343,19.54926199935019,21.065066337183783,20.21537184025254,20.556745526004686,20.638209626633582,20.655956905926292,20.32794729630382,19.973512399294343,0.888092029670361,0.051542027569291694,0.052295131341708156,0.14680823382870697,0.888092029670361,1,LSM6
P62314,21.002370036924386,22.714983314723035,22.755643925575736,22.679492985562614,22.47894436158516,22.727564036528026,22.708851505079828,22.653925294576236,21.002370036924386,22.714983314723035,22.755643925575736,22.679492985562614,22.47894436158516,22.727564036528026,22.708851505079828,22.653925294576236,0.4442072015467414,0.3524144048900699,0.35419873374586786,0.8187813656035271,0.4442072015467414,0,SNRPD1
P62316,22.470305369198392,23.012192126000503,22.32209869159021,22.260749585171215,23.56767111530118,23.113291329707227,22.775271080503884,22.28537173792275,22.470305369198392,23.012192126000503,22.32209869159021,22.260749585171215,23.56767111530118,23.113291329707227,22.775271080503884,22.28537173792275,0.23855691678880703,0.6224079868616569,0.419064872868681,1.3086011327412284,0.23855691678880703,2,SNRPD2
P62318,21.599233659375578,22.11152541672931,21.47491596877559,22.575378592118916,22.858763410735087,22.212584252099948,22.08384935483759,NA,21.599233659375578,22.11152541672931,21.47491596877559,22.575378592118916,22.858763410735087,22.212584252099948,22.08384935483759,17.42016568350041,0.556085512311083,0.25485841944443244,-0.7964227339565895,-0.6231998358015272,0.556085512311083,2,SNRPD3
P62328,NA,21.481582664323913,20.197005465373273,20.497847939623927,NA,NA,NA,NA,16.20792497514747,21.481582664323913,20.197005465373273,20.497847939623927,16.323995452543308,17.515437697559367,17.237472448399853,16.80819029888913,0.06972754260186766,1.1565956403056896,-2.6248162867692315,-2.203890142872813,0.06972754260186766,0,TMSB4X
P62333,20.942348408077418,20.377189344039365,20.583068072441122,20.380363824653227,21.65608787943632,21.034965493816404,21.264591498757056,20.871171289680216,20.942348408077418,20.377189344039365,20.583068072441122,20.380363824653227,21.65608787943632,21.034965493816404,21.264591498757056,20.871171289680216,0.025755910052907515,1.5891231002592945,0.6359616281197162,2.9457117147547502,0.025755910052907515,5,PSMC6
P62424,24.00547447079917,23.772635946854507,24.173637491896415,23.807545171462632,23.609415035723814,23.523965804522113,23.461139676898068,23.510024291103747,24.00547447079917,23.772635946854507,24.173637491896415,23.807545171462632,23.609415035723814,23.523965804522113,23.461139676898068,23.510024291103747,0.005621471272249115,2.250150004396121,-0.4136870681912477,-4.210269479517101,0.005621471272249115,3,RPL7A
P62487,NA,19.129106895960692,18.792396325400773,NA,19.47512384206095,19.29596170410497,NA,18.768688332078966,17.93301811839411,19.129106895960692,18.792396325400773,17.048057509407407,19.47512384206095,19.29596170410497,17.73094493894573,18.768688332078966,0.36870382076077934,0.4333223619145628,0.5920349920069086,0.9717498714197188,0.36870382076077934,3,POLR2G
P62491,21.44227736200368,21.7695118112152,21.84414179499902,21.056889043038588,21.13351602576533,21.016381208157384,20.76117461578473,21.243246053187903,21.44227736200368,21.7695118112152,21.84414179499902,21.056889043038588,21.13351602576533,21.016381208157384,20.76117461578473,21.243246053187903,0.05617818278831004,1.2504323131546184,-0.4896255270902863,-2.3613786862690254,0.05617818278831004,2,RAB11A
P62495,20.28444006527759,NA,20.27878065490982,19.46451384324365,20.323556195543976,20.320364269299272,20.618360407452233,21.079721748192462,20.28444006527759,17.387808309306905,20.27878065490982,19.46451384324365,20.323556195543976,20.320364269299272,20.618360407452233,21.079721748192462,0.13174407475141156,0.8802689082644307,1.2316149369374934,1.7441944915267473,0.13174407475141156,4,ETF1
P62701,23.33701641303171,23.67357478019091,23.867688222736827,23.973599981327506,23.953225957598207,23.539904719671835,23.732830714893968,23.52264953142871,23.33701641303171,23.67357478019091,23.867688222736827,23.973599981327506,23.953225957598207,23.539904719671835,23.732830714893968,23.52264953142871,0.8858238401941054,0.052652635718202896,-0.02581711842355716,-0.1498095793307578,0.8858238401941054,4,RPS4X
P62750,22.40927179782468,22.549572239164423,22.984766812505903,23.077474229414502,21.61414186667175,22.468367498215443,22.096290497457872,21.62689431340575,22.40927179782468,22.549572239164423,22.984766812505903,23.077474229414502,21.61414186667175,22.468367498215443,22.096290497457872,21.62689431340575,0.0221040456804612,1.655528230572918,-0.803847725789673,-3.0642578740646655,0.0221040456804612,0,RPL23A
P62753,21.415861404835777,21.483552079742555,21.508864451796267,22.166345772035513,21.796576753992003,21.880206791852594,21.41689234316812,21.07496198801736,21.415861404835777,21.483552079742555,21.508864451796267,22.166345772035513,21.796576753992003,21.880206791852594,21.41689234316812,21.07496198801736,0.704666154091255,0.15201658765471734,-0.10149645784500905,-0.39762639824754564,0.704666154091255,3,RPS6
P62805,23.1551764643174,23.061263725977955,22.83223254064756,22.810784206489846,21.69723060669271,22.87676422910481,22.34182825544218,22.090002548545403,23.1551764643174,23.061263725977955,22.83223254064756,22.810784206489846,21.69723060669271,22.87676422910481,22.34182825544218,22.090002548545403,0.0341698933281309,1.466356376983398,-0.7134078244119131,-2.730355626748844,0.0341698933281309,0,H4C1
P62820,NA,19.58944633668883,20.225880530055292,NA,NA,19.496288163767268,19.248386254007528,19.633037782364593,17.489837052220167,19.58944633668883,20.225880530055292,16.948464220044855,16.65169538565905,19.496288163767268,19.248386254007528,19.633037782364593,0.8612644396223569,0.06486348381204944,0.1939448616973216,0.18241486028367482,0.8612644396223569,4,RAB1A
P62826,24.4175749343347,25.305773429663894,24.41776806189228,25.072592560545175,25.02542448793681,24.762989830621688,24.74422081081797,24.39159026069882,24.4175749343347,25.305773429663894,24.41776806189228,25.072592560545175,25.02542448793681,24.762989830621688,24.74422081081797,24.39159026069882,0.791860608825786,0.10135126051356293,-0.07237089909018835,-0.27592825358453793,0.791860608825786,3,RAN
P62829,22.543425535791545,22.5404724118516,22.557914249064737,23.435298919370478,22.66090380433731,23.053611731615618,22.55852161109484,22.333171732564995,22.543425535791545,22.5404724118516,22.557914249064737,23.435298919370478,22.66090380433731,23.053611731615618,22.55852161109484,22.333171732564995,0.6761013521737291,0.16998819549266203,-0.1177255591163977,-0.43889476576199193,0.6761013521737291,2,RPL23
P62847,20.565790081009286,20.115023323499116,20.728083264272257,21.106869603224418,NA,19.940198874467615,NA,19.671278443122286,20.565790081009286,20.115023323499116,20.728083264272257,21.106869603224418,16.71596438627523,19.940198874467615,16.49193024707202,19.671278443122286,0.04331681593175671,1.3633434743479655,-2.424098580266982,-2.552971679189167,0.04331681593175671,0,RPS24
P62851,22.858744443503653,23.1615870830368,23.1119074189489,23.974037811758134,24.183666272361616,22.942348408077418,22.90569401751271,22.394746327194365,22.858744443503653,23.1615870830368,23.1119074189489,23.974037811758134,24.183666272361616,22.942348408077418,22.90569401751271,22.394746327194365,0.7189709380153266,0.14328866415767846,-0.16995543302534344,-0.37725022334402436,0.7189709380153266,1,RPS25
P62857,23.47790744608229,25.289472407876666,24.060604245918068,24.91879846800721,26.26617259729911,25.079933290634134,25.37258718824841,24.186918227019163,23.47790744608229,25.289472407876666,24.060604245918068,24.91879846800721,26.26617259729911,25.079933290634134,25.37258718824841,24.186918227019163,0.23155587761568444,0.635344190771744,0.7897071838291438,1.3309183077590534,0.23155587761568444,1,RPS28
P62888,22.477215754811272,23.006844470347446,22.42131700244451,22.94200827858444,23.487139347220346,22.606322972861385,23.044218665539688,22.58575202897617,22.477215754811272,23.006844470347446,22.42131700244451,22.94200827858444,23.487139347220346,22.606322972861385,23.044218665539688,22.58575202897617,0.43586305051463575,0.3606499459347346,0.21901187710248138,0.8346828681275323,0.43586305051463575,3,RPL30
P62899,22.888740276570566,23.165609969036343,23.75093019864427,24.037246647218712,22.59566451529699,23.33932918788649,22.703348529402444,22.252370922983467,22.888740276570566,23.165609969036343,23.75093019864427,24.037246647218712,22.59566451529699,23.33932918788649,22.703348529402444,22.252370922983467,0.07787328189172925,1.1086115220107515,-0.7379534839751258,-2.123801993322765,0.07787328189172925,0,RPL31
P62906,22.802288370140207,22.21216861817234,22.678354272990678,22.07509260184579,21.97596268868263,22.968423522621542,22.724153260865858,23.416866578686314,22.802288370140207,22.21216861817234,22.678354272990678,22.07509260184579,21.97596268868263,22.968423522621542,22.724153260865858,23.416866578686314,0.38201064378088945,0.41792453637910665,0.3293755469268298,0.9431564323537934,0.38201064378088945,3,RPL10A
P62913,23.91788847993561,24.6366064784205,24.299638445856257,24.417639313059844,24.717276040923732,24.355684457435153,24.623549319927452,23.864669044255542,23.91788847993561,24.6366064784205,24.299638445856257,24.417639313059844,24.717276040923732,24.355684457435153,24.623549319927452,23.864669044255542,0.7762570998028511,0.10999441465291565,0.07235153631741653,0.2973066659502305,0.7762570998028511,4,RPL11
P62917,22.89605961977414,23.494848749982197,23.258537280912066,23.42470349162968,23.888740276570566,23.641851543759742,23.7745474011125,23.257098900891734,22.89605961977414,23.494848749982197,23.258537280912066,23.42470349162968,23.888740276570566,23.641851543759742,23.7745474011125,23.257098900891734,0.10036633454180645,0.9984119363397436,0.3720222450091164,1.9405428431626772,0.10036633454180645,4,RPL8
P62937,25.861359567042772,27.175694512607905,26.347293439183925,26.81543372383397,26.92852217034261,26.56309488596151,26.539668115318555,26.00133517122804,25.861359567042772,27.175694512607905,26.347293439183925,26.81543372383397,26.92852217034261,26.56309488596151,26.539668115318555,26.00133517122804,0.9071060971074987,0.04234191393927454,-0.04179022495446105,-0.12170545246144475,0.9071060971074987,4,PPIA
P62942,22.970092546205677,23.69582978754129,22.63544446490064,23.70440436598418,24.14553790347251,22.903470740733713,23.301035052974896,22.38419035919444,22.970092546205677,23.69582978754129,22.63544446490064,23.70440436598418,24.14553790347251,22.903470740733713,23.301035052974896,22.38419035919444,0.8870422711153729,0.05205568380443523,-0.06788427706405642,-0.148197117077947,0.8870422711153729,1,FKBP1A
P62993,20.776918107474266,21.137336409473992,21.204009870267843,21.54590149693134,22.009495148009243,21.5550608997519,21.866726545431266,20.957872893676083,20.776918107474266,21.137336409473992,21.204009870267843,21.54590149693134,22.009495148009243,21.5550608997519,21.866726545431266,20.957872893676083,0.1764581089583983,0.7533583792707587,0.4312474006802631,1.5317884794029604,0.1764581089583983,2,GRB2
P63010,20.35035220783591,19.515992363331886,20.19352054791633,19.386291950891938,19.632487626485396,20.0345625626475,19.74976469834588,20.44090971040453,20.35035220783591,19.515992363331886,20.19352054791633,19.386291950891938,19.632487626485396,20.0345625626475,19.74976469834588,20.44090971040453,0.7436141395832443,0.12865236085199902,0.10289188197680943,0.34255597985860664,0.7436141395832443,16,AP2B1
P63098,NA,20.099440277353334,20.8920802794432,19.741592068621838,19.80631046196834,20.011407449990845,20.271048054796495,NA,16.81106247386629,20.099440277353334,20.8920802794432,19.741592068621838,19.80631046196834,20.011407449990845,20.271048054796495,16.669307172267477,0.8781547944464044,0.056428923218638134,-0.19652549006537612,-0.1599693389740853,0.8781547944464044,2,PPP3R1
P63104,23.028842248285578,22.84005486465353,22.939409909002638,22.55952553366374,23.02703732946498,22.837150528090564,22.90253262977475,22.91816153663007,23.028842248285578,22.84005486465353,22.939409909002638,22.55952553366374,23.02703732946498,22.837150528090564,22.90253262977475,22.91816153663007,0.4948573411380337,0.3055199826545262,0.07926236708872025,0.7265514635060939,0.4948573411380337,3,YWHAZ
P63151,19.41307418590123,19.383552428949937,19.50755851704599,19.357135293399423,19.910672005640148,19.65466399613531,19.873140675341777,19.907477510323456,19.41307418590123,19.383552428949937,19.50755851704599,19.357135293399423,19.910672005640148,19.65466399613531,19.873140675341777,19.907477510323456,9.110124280763993e-4,3.0404756983198835,0.42115844053602913,6.06555051172895,9.110124280763993e-4,9,PPP2R2A
P63165,20.26853743156366,20.683032290489734,NA,20.662925619105835,NA,NA,NA,20.79272993507757,20.26853743156366,20.683032290489734,17.456751334928153,20.662925619105835,17.528961697421458,17.256426406730593,17.560918008432747,20.79272993507757,0.2420498293754826,0.61609521916361,-1.4830526571062528,-1.297684487153789,0.2420498293754826,1,SUMO1
P63173,24.350028406905164,24.886044083990388,24.225086199741597,25.476795637544328,25.321857924259337,24.646638248704164,24.964903464657382,23.53860291527279,24.350028406905164,24.886044083990388,24.225086199741597,25.476795637544328,25.321857924259337,24.646638248704164,24.964903464657382,23.53860291527279,0.816274295629495,0.08816387916153068,-0.11648794382195149,-0.24276377092677312,0.816274295629495,1,RPL38
P63208,22.99586512072776,22.91347600746133,23.306886083756172,23.196375198856238,22.51878952361567,22.5711480491199,22.734216758115064,22.752727720625636,22.99586512072776,22.91347600746133,23.306886083756172,23.196375198856238,22.51878952361567,22.5711480491199,22.734216758115064,22.752727720625636,0.005264282547503278,2.2786608090733482,-0.45893008983130557,-4.269790626153876,0.005264282547503278,3,SKP1
P63220,23.428158743745126,24.18925812060597,24.043184188446176,24.16530327366085,25.26105100034981,24.59542549927064,24.65632796666068,23.96128646966185,23.428158743745126,24.18925812060597,24.043184188446176,24.16530327366085,25.26105100034981,24.59542549927064,24.65632796666068,23.96128646966185,0.08425046262986094,1.0744277056845866,0.6620466523712132,2.066879531662228,0.08425046262986094,2,RPS21
P63241,23.49289470577809,23.601389052406873,23.926057782856315,24.693492062134773,24.072510786701258,24.100772042849027,24.13523958235912,24.12974837607436,23.49289470577809,23.601389052406873,23.926057782856315,24.693492062134773,24.072510786701258,24.100772042849027,24.13523958235912,24.12974837607436,0.5295186178054323,0.27611876555079606,0.18110929620192806,0.6670910112280053,0.5295186178054323,4,EIF5A
P63244,23.47258772245773,23.66188245561795,23.677343718809972,23.85804248058025,24.12841163714809,24.013249057980506,23.900949334265782,23.83893998314774,23.47258772245773,23.66188245561795,23.677343718809972,23.85804248058025,24.12841163714809,24.013249057980506,23.900949334265782,23.83893998314774,0.02438303234618668,1.6129122852096809,0.302923408769054,2.98800356687484,0.02438303234618668,8,RACK1
P63279,20.476350674110837,20.56392985892074,20.764499079623455,21.123510161945653,21.548820027440335,21.129936992426693,21.066840748800427,20.93804613339538,20.476350674110837,20.56392985892074,20.764499079623455,21.123510161945653,21.548820027440335,21.129936992426693,21.066840748800427,20.93804613339538,0.0656644713392189,1.182669547865693,0.4388385318655388,2.247522046598485,0.0656644713392189,4,UBE2I
P67809,19.387891111301684,20.003193963297942,20.286020729903736,19.824899712296393,20.014952157034255,20.089259082906228,19.982731821906288,19.95517878450682,19.387891111301684,20.003193963297942,20.286020729903736,19.824899712296393,20.014952157034255,20.089259082906228,19.982731821906288,19.95517878450682,0.5049061709040952,0.29678932137577624,0.1350290823884599,0.7090362332152645,0.5049061709040952,0,YBX1
P67936,27.732144958750716,28.303650052858675,28.46999033182105,28.710138562853697,28.01568599848687,27.447347241248895,27.59299040211327,27.162021388368366,27.732144958750716,28.303650052858675,28.46999033182105,28.710138562853697,28.01568599848687,27.447347241248895,27.59299040211327,27.162021388368366,0.03383103810690493,1.4706846756621146,-0.7494697190166839,-2.737870992384711,0.03383103810690493,2,TPM4
P68036,22.29961049991894,23.122467832065954,22.367437148135352,23.03355474210991,21.941345690935705,22.34686753338465,22.47238940023034,22.655716756938492,22.29961049991894,23.122467832065954,22.367437148135352,23.03355474210991,21.941345690935705,22.34686753338465,22.47238940023034,22.655716756938492,0.23106300770798968,0.6362695778192049,-0.35168771018524225,-1.3325120884999808,0.23106300770798968,3,UBE2L3
P68104,27.340195523485974,26.752385751188342,27.117534197430842,26.62658801168101,27.054965766465216,27.328002100575166,27.311380113111163,27.249071631353445,27.340195523485974,26.752385751188342,27.117534197430842,26.62658801168101,27.054965766465216,27.328002100575166,27.311380113111163,27.249071631353445,0.16652069906551287,0.7785317745828974,0.27667903192970655,1.5741399329541532,0.16652069906551287,6,EEF1A1
P68133,27.229310247815544,26.856024807947062,26.73130349180304,26.493184926540184,27.011906450989958,26.50706243578446,26.59106504947578,26.817630907669773,27.229310247815544,26.856024807947062,26.73130349180304,26.493184926540184,27.011906450989958,26.50706243578446,26.59106504947578,26.817630907669773,0.6353673063797586,0.19697513610025144,-0.09553965754646399,-0.49926576026020414,0.6353673063797586,6,ACTA1
P68363,26.847686884073195,26.553356724985804,26.753788840945703,26.768754954483203,26.13786014041897,26.23169229389319,26.5308863630224,26.67101166709662,26.847686884073195,26.553356724985804,26.753788840945703,26.768754954483203,26.13786014041897,26.23169229389319,26.5308863630224,26.67101166709662,0.05200876475326929,1.2839234609186798,-0.33803423501418095,-2.417939192170699,0.05200876475326929,12,TUBA1B
P68366,22.432064718212064,22.44177097553274,22.039222965047415,21.638518994971076,21.895079685005346,22.280140939483815,21.664922909938003,22.421676552612325,22.432064718212064,22.44177097553274,22.039222965047415,21.638518994971076,21.895079685005346,22.280140939483815,21.664922909938003,22.421676552612325,0.7885279420078546,0.1031829125509121,-0.07243939168095181,-0.2804817934247247,0.7885279420078546,13,TUBA4A
P68371,23.07220000381587,22.808311418106246,22.81704531909149,23.084838874336832,22.80778098300956,23.359844983716684,22.865575461410746,23.172737575839804,23.07220000381587,22.808311418106246,22.81704531909149,23.084838874336832,22.80778098300956,23.359844983716684,22.865575461410746,23.172737575839804,0.5101111702668911,0.2923351663097131,0.10588584715658911,0.7000553873315045,0.5101111702668911,8,TUBB4B
P68400,20.826793624322836,20.85361414635612,20.81221491699861,20.966981337501593,20.34970453328367,20.593226971875712,20.528694468691835,20.598325161208976,20.826793624322836,20.85361414635612,20.81221491699861,20.966981337501593,20.34970453328367,20.593226971875712,20.528694468691835,20.598325161208976,0.002185507359270916,2.660447726769676,-0.3474132225297417,-5.116598769568286,0.002185507359270916,2,CSNK2A1
P68431,23.975787805957292,24.502092218560737,24.141489760188016,24.541500784906184,NA,NA,NA,NA,23.975787805957292,24.502092218560737,24.141489760188016,24.541500784906184,16.817466888969598,17.22587805905126,17.155434579944796,16.265377251192824,1.1956872706046142e-7,6.922382394269406,-7.424178447613436,-28.657023759483163,1.1956872706046142e-7,2,H3C1
P78330,19.36110419560237,18.95761787790678,NA,19.50341038796221,20.826095339581567,18.986875302642492,19.82269218728856,19.378248280552622,19.36110419560237,18.95761787790678,16.41191993049751,19.50341038796221,20.826095339581567,18.986875302642492,19.82269218728856,19.378248280552622,0.19814393931298058,0.7030192070198417,1.194964679524091,1.4466360141321186,0.19814393931298058,3,PSPH
P78344,19.58095409850569,18.684522633819515,18.39481434885947,18.235518778560714,18.260129333000425,18.861601889164888,18.88378283814839,19.44086916761087,19.58095409850569,18.684522633819515,18.39481434885947,18.235518778560714,18.260129333000425,18.861601889164888,18.88378283814839,19.44086916761087,0.7330897233719189,0.13484286849575572,0.13764334204479667,0.3573125709500672,0.7330897233719189,9,EIF4G2
P78346,18.454146648306658,18.476231994013627,NA,19.523037358470518,18.437378218170654,18.087939296141922,NA,NA,18.454146648306658,18.476231994013627,18.03686116979501,19.523037358470518,18.437378218170654,18.087939296141922,17.972942384771226,17.09697352105408,0.14025630568344893,0.8530776044962864,-0.7237609376119849,-1.6988802103446903,0.14025630568344893,7,RPP30
P78347,19.709104011432252,18.905187191457866,18.973204068234,19.446311970125503,19.617194810575086,19.803207230205267,19.438759370786073,19.50016499077845,19.709104011432252,18.905187191457866,18.973204068234,19.446311970125503,19.617194810575086,19.803207230205267,19.438759370786073,19.50016499077845,0.16308760081686297,0.7875790561363774,0.3313797902738145,1.589328913207939,0.16308760081686297,9,GTF2I
P78371,22.72735629309523,22.351619728866343,22.731733348549202,23.144433575888353,22.694937648469036,23.31229801782772,22.93815384677404,22.96125113720101,22.72735629309523,22.351619728866343,22.731733348549202,23.144433575888353,22.694937648469036,23.31229801782772,22.93815384677404,22.96125113720101,0.2917380008831239,0.5350069973474156,0.23787442596817243,1.1557104178203967,0.2917380008831239,6,CCT2
P78417,24.225968761988263,24.287994128410983,24.47784570141425,24.5332056655106,23.764559821693997,23.69689113905012,23.65938013713379,23.895782347271112,24.225968761988263,24.287994128410983,24.47784570141425,24.5332056655106,23.764559821693997,23.69689113905012,23.65938013713379,23.895782347271112,4.3978101578823014e-4,3.35676352194286,-0.6271002030437707,-6.9514161073801235,4.3978101578823014e-4,5,GSTO1
P78527,20.193881447240507,18.86861158377519,18.355910238878902,18.479077625239036,NA,18.80583831924165,18.823329918189295,19.438739069294577,20.193881447240507,18.86861158377519,18.355910238878902,18.479077625239036,17.433272243407075,18.80583831924165,18.823329918189295,19.438739069294577,0.5802053353396197,0.23641828191408154,-0.34907533625025877,-0.5844620069629232,0.5802053353396197,87,PRKDC
